BJD - 2454833, Corrected Flux
1987.764576848, 1.013286865,
1987.785008890, 1.013044502,
1987.805440932, 1.011837211,
1987.825872974, 1.012494956,
1987.846305015, 1.014007261,
1987.907601137, 1.017424545,
1987.928033176, 1.011018127,
1987.948465315, 1.013840394,
1987.968897254, 1.015171035,
1987.989329393, 1.014460339,
1988.009761431, 1.014336273,
1988.030193369, 1.013480153,
1988.050625506, 1.012767858,
1988.071057543, 1.013400809,
1988.091489480, 1.014790953,
1988.111921616, 1.013857456,
1988.132353552, 1.013965115,
1988.152785587, 1.013927328,
1988.173217723, 1.015854482,
1988.193649657, 1.010758303,
1988.214081692, 1.011409794,
1988.234513826, 1.013229233,
1988.254945759, 1.012231152,
1988.275377792, 1.014811832,
1988.295809925, 1.012791483,
1988.316241957, 1.013668268,
1988.336673889, 1.013194160,
1988.397969983, 1.011432735,
1988.418402114, 1.013419036,
1988.438834144, 1.016292703,
1988.459266274, 1.015290652,
1988.479698203, 1.011793746,
1988.500130232, 1.010439109,
1988.520562360, 1.016085467,
1988.540994289, 1.013230822,
1988.561426317, 1.012740864,
1988.581858444, 1.010699573,
1988.643154524, 1.013656140,
1988.663586450, 1.013424793,
1988.684018476, 1.009736303,
1988.704450601, 1.012885654,
1988.724882526, 1.011242275,
1988.745314550, 1.015715352,
1988.765746674, 1.010801445,
1988.786178698, 1.013441926,
1988.806610621, 1.013267670,
1988.827042744, 1.011108671,
1988.908770732, 1.013294674,
1988.929202853, 1.010497796,
1988.949634874, 1.011097603,
1988.970066794, 1.013637906,
1988.990498914, 1.011580435,
1989.010930934, 1.015177844,
1989.031362853, 1.013786195,
1989.051794972, 1.016179385,
1989.072226990, 1.013228449,
1989.092658908, 1.013192530,
1989.113091026, 1.011379474,
1989.133523044, 1.013004111,
1989.153955060, 1.014832720,
1989.174387077, 1.010705739,
1989.194819093, 1.012848742,
1989.215251109, 1.016276925,
1989.235683124, 1.012532463,
1989.256115139, 1.012502729,
1989.276547154, 1.013292041,
1989.317411182, 1.011233603,
1989.378707222, 1.011728392,
1989.399139334, 1.011290117,
1989.419571346, 1.015805171,
1989.440003258, 1.013890317,
1989.460435370, 1.011982841,
1989.480867381, 1.012613229,
1989.501299292, 1.012519849,
1989.521731402, 1.013823484,
1989.542163412, 1.014723590,
1989.562595321, 1.013189208,
1989.583027430, 1.012709874,
1989.603459439, 1.012176793,
1989.623891347, 1.014234954,
1989.644323455, 1.014081375,
1989.664755463, 1.015394686,
1989.685187370, 1.014045206,
1989.705619477, 1.013174550,
1989.726051484, 1.014767030,
1989.746483390, 1.014664589,
1989.766915496, 1.015281349,
1989.787347501, 1.012443657,
1989.807779406, 1.015459562,
1989.869075619, 1.013151111,
1989.889507523, 1.013699801,
1989.909939526, 1.013744132,
1989.930371629, 1.014231344,
1989.950803531, 1.012859902,
1989.971235534, 1.013222028,
1989.991667636, 1.012273363,
1990.012099537, 1.014475880,
1990.032531538, 1.011931277,
1990.052963638, 1.011545371,
1990.073395539, 1.014505896,
1990.093827539, 1.014788094,
1990.114259638, 1.012612190,
1990.134691637, 1.013737783,
1990.155123536, 1.011878356,
1990.175555635, 1.011723679,
1990.195987633, 1.011288390,
1990.216419531, 1.013823986,
1990.236851628, 1.013232453,
1990.257283625, 1.013665024,
1990.277715622, 1.012759258,
1990.298147618, 1.014024293,
1990.359443605, 1.010320642,
1990.379875500, 1.013509340,
1990.400307594, 1.014291375,
1990.441171482, 1.012927398,
1990.461603576, 1.014517190,
1990.482035569, 1.013248577,
1990.502467561, 1.011940997,
1990.522899554, 1.013136135,
1990.543331545, 1.015271682,
1990.604627519, 1.012762571,
1990.625059510, 1.011245166,
1990.645491600, 1.013244752,
1990.665923490, 1.010600372,
1990.686355479, 1.013888552,
1990.706787568, 1.017265056,
1990.727219457, 1.012048820,
1990.747651545, 1.012247553,
1990.768083533, 1.012635926,
1990.788515421, 1.010623331,
1990.849811382, 1.011836781,
1990.870243468, 1.013170594,
1990.890675454, 1.012078505,
1990.911107339, 1.016455951,
1990.931539424, 1.013003566,
1990.951971409, 1.014602059,
1990.972403394, 1.015557244,
1990.992835377, 1.012759492,
1991.013267361, 1.011784717,
1991.033699345, 1.012101622,
1991.054131327, 1.014481690,
1991.074563310, 1.013217842,
1991.094995193, 1.014219485,
1991.115427274, 1.013915497,
1991.135859256, 1.012299915,
1991.156291337, 1.013315090,
1991.176723218, 1.013410591,
1991.197155198, 1.013048225,
1991.217587279, 1.014708837,
1991.238019158, 1.010205576,
1991.258451138, 1.014436670,
1991.278883217, 1.011248522,
1991.340179152, 1.011660181,
1991.360611030, 1.014330256,
1991.381043007, 1.014598237,
1991.401475084, 1.013239583,
1991.421906960, 1.012683050,
1991.442338937, 1.012840027,
1991.462771013, 1.012406331,
1991.483202988, 1.012692480,
1991.503634863, 1.013764856,
1991.524066938, 1.010806642,
1991.544498913, 1.011884182,
1991.564930787, 1.012892259,
1991.585362860, 1.012609670,
1991.605794834, 1.010738226,
1991.626226907, 1.013356120,
1991.646658780, 1.011875874,
1991.667090752, 1.011606692,
1991.687522824, 1.012734682,
1991.707954696, 1.010022440,
1991.728386667, 1.014823021,
1991.748818638, 1.011787964,
1991.769250609, 1.010524167,
1991.789682579, 1.014699572,
1991.810114549, 1.013553319,
1991.830546519, 1.012156472,
1991.850978488, 1.013204926,
1991.871410457, 1.013668420,
1991.891842425, 1.012317769,
1991.912274393, 1.012944181,
1991.932706361, 1.012352306,
1991.953138328, 1.013129104,
1991.973570296, 1.014392850,
1991.994002362, 1.012082357,
1992.014434229, 1.010694868,
1992.075730126, 1.012406592,
1992.096162191, 1.013183955,
1992.116594156, 1.012894251,
1992.137026020, 1.012183930,
1992.157458084, 1.012096076,
1992.177890048, 1.013082856,
1992.198321911, 1.011723630,
1992.218753974, 1.011713210,
1992.239185937, 1.010622765,
1992.259617799, 1.013672331,
1992.300481822, 1.015657144,
1992.320913784, 1.012919632,
1992.341345745, 1.011340245,
1992.361777705, 1.010943669,
1992.382209665, 1.010138930,
1992.402641625, 1.010139570,
1992.423073585, 1.008836744,
1992.443505644, 1.010567793,
1992.463937603, 1.007709223,
1992.484369461, 1.011908421,
1992.504801519, 1.012045422,
1992.525233377, 1.009249085,
1992.545665334, 1.009101010,
1992.566097392, 1.013263613,
1992.586529248, 1.011400492,
1992.606961205, 1.014368341,
1992.647825117, 1.010956179,
1992.668257072, 1.010102266,
1992.688689127, 1.011940077,
1992.709120982, 1.012262712,
1992.729552936, 1.011095128,
1992.749984990, 1.009917854,
1992.811280850, 1.010905442,
1992.831712803, 1.009383805,
1992.852144755, 1.011880553,
1992.872576707, 1.011165527,
1992.893008659, 1.011526382,
1992.913440610, 1.014115691,
1992.933872561, 1.013011876,
1992.954304512, 1.012395545,
1992.974736562, 1.010459059,
1992.995168412, 1.012730416,
1993.015600362, 1.012560050,
1993.036032411, 1.012535335,
1993.056464260, 1.010726445,
1993.076896208, 1.008568352,
1993.097328257, 1.008225518,
1993.117760104, 1.015492648,
1993.138192052, 1.010385200,
1993.158624099, 1.010332399,
1993.179055946, 1.012983203,
1993.199487893, 1.013744149,
1993.219919939, 1.014831295,
1993.240351785, 1.012900003,
1993.301647621, 1.009497847,
1993.322079665, 1.011322412,
1993.342511609, 1.012205897,
1993.362943453, 1.008756441,
1993.383375497, 1.013331287,
1993.403807440, 1.011959586,
1993.424239283, 1.010712453,
1993.444671325, 1.010437941,
1993.465103268, 1.011476623,
1993.485535109, 1.010004037,
1993.546830933, 1.013101834,
1993.567262973, 1.012110453,
1993.587694914, 1.010683376,
1993.608126754, 1.013491594,
1993.628558793, 1.012737392,
1993.648990732, 1.011244976,
1993.669422771, 1.010896308,
1993.689854610, 1.010275561,
1993.710286548, 1.013689225,
1993.730718586, 1.012464137,
1993.751150423, 1.010280294,
1993.771582361, 1.011227566,
1993.792014397, 1.011498781,
1993.812446334, 1.013397289,
1993.832878170, 1.010999233,
1993.853310206, 1.013654501,
1993.873742141, 1.010007335,
1993.894173977, 1.010998575,
1993.914606012, 1.009847560,
1993.935037946, 1.013041315,
1993.955469780, 1.010275074,
1993.975901814, 1.010970091,
1994.037197614, 1.011517338,
1994.057629446, 1.012206293,
1994.078061479, 1.011303673,
1994.098493411, 1.008870758,
1994.118925242, 1.014079997,
1994.139357274, 1.010540538,
1994.159789204, 1.013814573,
1994.180221135, 1.011061345,
1994.200653065, 1.011505754,
1994.221084995, 1.012250251,
1994.282380783, 1.011250329,
1994.302812712, 1.014937394,
1994.323244640, 1.010739557,
1994.343676568, 1.011580240,
1994.364108496, 1.015999891,
1994.384540523, 1.011337277,
1994.404972350, 1.011482080,
1994.425404277, 1.010598557,
1994.445836303, 1.012087939,
1994.466268129, 1.012646993,
1994.486700155, 1.009129564,
1994.507132080, 1.011272644,
1994.527563905, 1.012036794,
1994.547995930, 1.009747894,
1994.568427855, 1.008767781,
1994.588859679, 1.013766306,
1994.609291702, 1.010826402,
1994.629723626, 1.013185779,
1994.650155549, 1.010841028,
1994.670587472, 1.011380502,
1994.691019394, 1.012372892,
1994.711451216, 1.010450241,
1994.772746981, 1.011503473,
1994.813610922, 1.010814413,
1994.834042742, 1.011800359,
1994.854474762, 1.013143405,
1994.874906682, 1.012021308,
1994.895338701, 1.011287157,
1994.915770520, 1.011496203,
1994.936202438, 1.009690663,
1994.956634457, 1.012664052,
1995.017930210, 1.009884761,
1995.038362027, 1.012151178,
1995.058793943, 1.011008611,
1995.079225960, 1.010889220,
1995.099657776, 1.014837344,
1995.120089691, 1.013703983,
1995.140521707, 1.009638838,
1995.160953522, 1.015170901,
1995.181385437, 1.009976593,
1995.201817451, 1.011743080,
1995.263113193, 1.009357571,
1995.283545106, 1.012207753,
1995.303977019, 1.011624106,
1995.324408931, 1.012565615,
1995.344840843, 1.013799205,
1995.365272755, 1.010341184,
1995.385704667, 1.009390073,
1995.406136578, 1.009385427,
1995.426568489, 1.009407215,
1995.447000400, 1.011499905,
1995.467432310, 1.015702528,
1995.487864220, 1.012656695,
1995.508296130, 1.010129065,
1995.528727939, 1.010771823,
1995.549159948, 1.011207315,
1995.569591857, 1.010543625,
1995.590023765, 1.009500190,
1995.610455673, 1.014238275,
1995.630887581, 1.008585995,
1995.651319489, 1.014295743,
1995.671751396, 1.013374848,
1995.692183303, 1.011710714,
1995.753479021, 1.013314630,
1995.773911027, 1.011229102,
1995.794342932, 1.011718345,
1995.814774737, 1.009880541,
1995.835206742, 1.013842192,
1995.855638646, 1.011260123,
1995.876070450, 1.012245664,
1995.896502454, 1.013349380,
1995.916934357, 1.016847899,
1995.937366160, 1.011943497,
1995.998661868, 1.010106440,
1996.019093870, 1.012111827,
1996.039525771, 1.011966057,
1996.080389573, 1.011407000,
1996.100821474, 1.011089527,
1996.121253374, 1.011519003,
1996.141685274, 1.006944124,
1996.162117174, 1.007976497,
1996.182549073, 1.008593045,
1996.202980972, 1.012980797,
1996.223412871, 1.007686644,
1996.243844869, 1.012580846,
1996.264276667, 1.011894920,
1996.284708565, 1.011551945,
1996.305140563, 1.009150240,
1996.325572360, 1.010163675,
1996.346004257, 1.009869994,
1996.366436254, 1.012297061,
1996.386868050, 1.009668574,
1996.407299946, 1.011508984,
1996.427731941, 1.011635705,
1996.489027627, 1.008301135,
1996.509459421, 1.007447704,
1996.529891415, 1.008281128,
1996.550323309, 1.010889244,
1996.570755203, 1.007960655,
1996.591187096, 1.008512090,
1996.611618989, 1.011046301,
1996.632050881, 1.011701730,
1996.652482773, 1.013718781,
1996.672914666, 1.011819046,
1996.734210340, 1.008644467,
1996.754642230, 1.012808472,
1996.775074221, 1.010887894,
1996.795506011, 1.006264806,
1996.815937901, 1.009192357,
1996.836369891, 1.011181160,
1996.856801680, 1.011893376,
1996.877233569, 1.012467291,
1996.897665457, 1.008650053,
1996.918097346, 1.009896647,
1996.979393009, 1.010726325,
1996.999824996, 1.006311062,
1997.020256783, 1.010560786,
1997.040688670, 1.011659685,
1997.061120656, 1.010497483,
1997.101984327, 1.010248434,
1997.122416313, 1.012748465,
1997.142848198, 1.009379127,
1997.163279982, 1.011529755,
1997.224575635, 1.009615810,
1997.245007618, 1.010757175,
1997.265439502, 1.009047031,
1997.285871285, 1.013483050,
1997.306303267, 1.012093305,
1997.326735149, 1.010089723,
1997.347167132, 1.011217254,
1997.367598913, 1.012030843,
1997.388030795, 1.011937513,
1997.408462776, 1.009023404,
1997.428894557, 1.011863442,
1997.449326437, 1.010581043,
1997.469758417, 1.012350016,
1997.490190198, 1.012099301,
1997.510622077, 1.010347425,
1997.531054057, 1.009751670,
1997.551485935, 1.012253388,
1997.571917714, 1.008613176,
1997.592349693, 1.012187636,
1997.612781471, 1.011922269,
1997.633213349, 1.012977040,
1997.653645327, 1.012522908,
1997.714940957, 1.009711022,
1997.735372734, 1.011833354,
1997.755804710, 1.009558821,
1997.776236586, 1.008752288,
1997.796668361, 1.009069313,
1997.817100336, 1.010649028,
1997.837532211, 1.014260618,
1997.857963986, 1.009214928,
1997.878395960, 1.011775050,
1997.898827834, 1.010219877,
1997.960123455, 1.011702417,
1997.980555328, 1.012112468,
1998.000987200, 1.010979403,
1998.021419072, 1.012759313,
1998.041850945, 1.011920339,
1998.062282916, 1.009379672,
1998.082714688, 1.011194038,
1998.103146659, 1.009324835,
1998.123578530, 1.011388485,
1998.144010300, 1.012612839,
1998.164442270, 1.006914424,
1998.184874140, 1.008023786,
1998.205305910, 1.010962943,
1998.225737879, 1.012630365,
1998.246169749, 1.011430857,
1998.266601517, 1.010630808,
1998.287033486, 1.009560323,
