BJD - 2454833, Corrected Flux
1979.816489714, 1.032803654,
1979.836922024, 1.033413587,
1979.857354133, 1.033583006,
1979.877786341, 1.031747543,
1979.898218549, 1.031433020,
1979.918650757, 1.032286153,
1979.939082965, 1.033310258,
1979.959515171, 1.032478954,
1979.979947378, 1.032712806,
1980.000379584, 1.033748619,
1980.020811789, 1.032159160,
1980.041243995, 1.033422934,
1980.061676299, 1.030622659,
1980.082108403, 1.033925239,
1980.102540607, 1.032890111,
1980.122972910, 1.034115477,
1980.143405013, 1.033083889,
1980.163837216, 1.031201129,
1980.184269517, 1.034955227,
1980.204701719, 1.031721338,
1980.225133820, 1.033114152,
1980.245566120, 1.032061636,
1980.265998320, 1.033380775,
1980.286430420, 1.033071555,
1980.306862719, 1.032045294,
1980.327294918, 1.032640257,
1980.347727016, 1.031727925,
1980.368159314, 1.032074875,
1980.388591511, 1.031929258,
1980.409023608, 1.032705508,
1980.429455905, 1.031449105,
1980.449888101, 1.031846412,
1980.470320297, 1.031909574,
1980.490752492, 1.031542314,
1980.511184686, 1.031097794,
1980.531616981, 1.032755983,
1980.552049075, 1.033086800,
1980.572481268, 1.031774011,
1980.592913561, 1.033184982,
1980.613345653, 1.031956776,
1980.633777845, 1.032926298,
1980.654210137, 1.031974863,
1980.674642228, 1.033208283,
1980.695074418, 1.032323271,
1980.715506709, 1.031974280,
1980.735938799, 1.033249738,
1980.756370988, 1.033128211,
1980.776803277, 1.032748363,
1980.797235365, 1.031501051,
1980.817667553, 1.032379491,
1980.838099841, 1.031715770,
1980.858531928, 1.031469779,
1980.878964115, 1.031963418,
1980.899396401, 1.034128737,
1980.940260672, 1.030899492,
1980.960692957, 1.032138286,
1980.981125041, 1.032810128,
1981.042421692, 1.031720193,
1981.062853874, 1.033074621,
1981.083286057, 1.032588021,
1981.103718238, 1.032097469,
1981.124150419, 1.033728784,
1981.144582601, 1.032241223,
1981.165014781, 1.034051578,
1981.185447061, 1.030253210,
1981.205879140, 1.031780883,
1981.226311320, 1.032634334,
1981.246743598, 1.031771970,
1981.267175677, 1.033165219,
1981.287607854, 1.032222643,
1981.308040131, 1.031075436,
1981.328472208, 1.032197674,
1981.348904385, 1.032771451,
1981.369336661, 1.034359138,
1981.389768736, 1.032612704,
1981.410200912, 1.030308949,
1981.430633086, 1.029787201,
1981.451065260, 1.030176067,
1981.471497534, 1.032580191,
1981.594090568, 1.032819539,
1981.614522739, 1.031853263,
1981.634954809, 1.032052199,
1981.655387079, 1.034182734,
1981.675819248, 1.032447029,
1981.696251317, 1.032826962,
1981.716683586, 1.029684210,
1981.737115754, 1.032700763,
1981.757547821, 1.031915394,
1981.777980088, 1.030515252,
1981.798412256, 1.031934849,
1981.818844322, 1.032300988,
1981.839276588, 1.032590988,
1981.859708753, 1.031774675,
1981.880140918, 1.033339840,
1981.900573082, 1.030710224,
1981.921005247, 1.032305954,
1981.941437510, 1.033188554,
1981.961869574, 1.031075575,
1981.982301737, 1.032801770,
1982.002733999, 1.031328423,
1982.023166161, 1.031825647,
1982.043598222, 1.031775314,
1982.064030483, 1.031517188,
1982.084462644, 1.034290575,
1982.104894704, 1.030345587,
1982.125326964, 1.033655718,
1982.145759023, 1.031489480,
1982.166191182, 1.032402143,
1982.186623441, 1.032473600,
1982.207055499, 1.032295911,
1982.247919913, 1.032329233,
1982.268351970, 1.031274021,
1982.288784127, 1.031902326,
1982.309216382, 1.031331093,
1982.329648438, 1.031742923,
1982.350080593, 1.031710273,
1982.370512847, 1.031797938,
1982.390945002, 1.032356658,
1982.411377155, 1.031372548,
1982.431809308, 1.032086019,
1982.452241462, 1.030863930,
1982.472673614, 1.030531553,
1982.493105766, 1.031361365,
1982.513537917, 1.032260322,
1982.533970168, 1.033499026,
1982.554402219, 1.035735345,
1982.574834369, 1.030956476,
1982.595266619, 1.032341381,
1982.615698668, 1.031964470,
1982.636130817, 1.030518334,
1982.656563066, 1.030108228,
1982.676995114, 1.031536210,
1982.697427262, 1.029696509,
1982.717859509, 1.030414162,
1982.738291555, 1.030837194,
1982.758723702, 1.032188812,
1982.779155948, 1.031062722,
1982.799587993, 1.030724197,
1982.820020138, 1.030061909,
1982.840452383, 1.031135287,
1982.860884527, 1.031439272,
1982.881316671, 1.032367463,
1982.901748814, 1.031302724,
1982.922180857, 1.030691019,
1982.942613100, 1.032081739,
1982.983477283, 1.030649511,
1983.003909525, 1.032751909,
1983.024341666, 1.031182936,
1983.044773706, 1.030276707,
1983.065205946, 1.030929739,
1983.085638085, 1.030603249,
1983.106070124, 1.031451492,
1983.126502363, 1.032477481,
1983.146934501, 1.030302747,
1983.167366539, 1.030978469,
1983.187798777, 1.029897411,
1983.208230913, 1.030697174,
1983.228663050, 1.030603526,
1983.249095186, 1.031103527,
1983.269527321, 1.030571168,
1983.289959457, 1.029251017,
1983.310391591, 1.030796427,
1983.330823726, 1.028708031,
1983.351255960, 1.029887846,
1983.371688093, 1.030826004,
1983.392120126, 1.030623742,
1983.412552359, 1.031488043,
1983.432984491, 1.029405495,
1983.473848755, 1.031143166,
1983.494280886, 1.030732665,
1983.514712916, 1.031964309,
1983.535145146, 1.032775741,
1983.555577276, 1.029534362,
1983.576009305, 1.030620174,
1983.596441534, 1.030073732,
1983.616873663, 1.031585549,
1983.637305691, 1.031511321,
1983.657737918, 1.029305230,
1983.678169946, 1.030082713,
1983.698602172, 1.031138131,
1983.719034298, 1.031280373,
1983.739466325, 1.031688766,
1983.759898450, 1.030866950,
1983.780330675, 1.028217730,
1983.800762799, 1.030288212,
1983.821194924, 1.030965821,
1983.841627048, 1.029315708,
1983.862059171, 1.028887249,
1983.882491394, 1.030453839,
1983.902923416, 1.029714038,
1983.923355539, 1.029188584,
1983.943787760, 1.033194624,
1983.964219781, 1.030521825,
1983.984651902, 1.028863411,
1984.005084123, 1.029896831,
1984.025516143, 1.029727306,
1984.066380482, 1.028293620,
1984.086812500, 1.028759327,
1984.107244619, 1.029547486,
1984.127676837, 1.030901319,
1984.148108854, 1.029654348,
1984.168540971, 1.029280522,
1984.188973188, 1.030175122,
1984.209405304, 1.030521025,
1984.229837320, 1.029854121,
1984.250269535, 1.029794583,
1984.270701650, 1.029898469,
1984.291133765, 1.030238000,
1984.311565879, 1.027861673,
1984.331997993, 1.029074657,
1984.352430206, 1.029538968,
1984.372862219, 1.030997898,
1984.393294231, 1.029699090,
1984.413726444, 1.029205842,
1984.475022777, 1.027409975,
1984.495454888, 1.028764436,
1984.536319108, 1.028716430,
1984.556751217, 1.030114860,
1984.577183226, 1.027461847,
1984.597615434, 1.028562942,
1984.618047542, 1.027423195,
1984.638479649, 1.030075862,
1984.658911756, 1.029120698,
1984.679343863, 1.030124291,
1984.699775969, 1.029436909,
1984.720208175, 1.029834662,
1984.740640180, 1.028409550,
1984.761072386, 1.029598042,
1984.781504490, 1.027472187,
1984.801936494, 1.029663186,
1984.822368698, 1.027981079,
1984.842800801, 1.028334710,
1984.863232804, 1.028025324,
1984.883665007, 1.027327511,
1984.904097109, 1.027430251,
1984.985825414, 1.027322366,
1985.006257613, 1.027437269,
1985.026689713, 1.027170816,
1985.047121813, 1.026919518,
1985.067553911, 1.028410447,
1985.087986010, 1.030456931,
1985.108418108, 1.030270178,
1985.128850206, 1.029411667,
1985.149282302, 1.029221552,
1985.169714299, 1.027730837,
1985.190146496, 1.027729021,
1985.210578592, 1.027155425,
1985.231010788, 1.026953196,
1985.251442783, 1.028111353,
1985.271874878, 1.028390049,
1985.292307072, 1.026876470,
1985.312739066, 1.027469222,
1985.333171159, 1.028412160,
1985.353603352, 1.027709441,
1985.374035345, 1.027671993,
1985.394467437, 1.028410953,
1985.455763712, 1.026600898,
1985.476195902, 1.025559464,
1985.496627893, 1.027308391,
1985.517059982, 1.029012468,
1985.537492172, 1.026160523,
1985.557924261, 1.027409852,
1985.578356250, 1.027172814,
1985.598788438, 1.028463090,
1985.619220526, 1.028688041,
1985.639652513, 1.026591711,
1985.660084700, 1.027982661,
1985.680516787, 1.027229059,
1985.700948973, 1.025582469,
1985.721380959, 1.026742148,
1985.741813044, 1.026670037,
1985.762245229, 1.026962245,
1985.782677214, 1.027450881,
1985.803109298, 1.027289937,
1985.823541482, 1.026136448,
1985.843973465, 1.027085354,
1985.864405548, 1.026846849,
1985.884837630, 1.027229640,
1985.946133876, 1.027196734,
1985.966565957, 1.026728515,
1985.986998037, 1.025326994,
1986.007430117, 1.027107111,
1986.027862197, 1.027106759,
1986.048294277, 1.026823184,
1986.068726455, 1.026340652,
1986.089158434, 1.027073707,
1986.109590512, 1.025527751,
1986.130022690, 1.026218860,
1986.150454667, 1.026573124,
1986.170886844, 1.025115243,
1986.191318921, 1.023035073,
1986.211750897, 1.026965026,
1986.232183073, 1.026080315,
1986.252615148, 1.026924559,
1986.273047123, 1.025775641,
1986.293479298, 1.026542054,
1986.313911372, 1.025738351,
1986.334343345, 1.028507766,
1986.354775519, 1.026265217,
1986.375207591, 1.025816915,
1986.395639664, 1.023710120,
1986.416071736, 1.027016590,
1986.436503808, 1.025281996,
1986.456935879, 1.025307584,
1986.477367950, 1.027024872,
1986.497800021, 1.025067776,
1986.518232091, 1.025699490,
1986.538664261, 1.026550561,
1986.559096230, 1.025246525,
1986.579528299, 1.025008732,
1986.599960368, 1.024720250,
1986.620392436, 1.023017174,
1986.681688638, 1.024534921,
1986.702120804, 1.026296909,
1986.722552771, 1.025190889,
1986.742984836, 1.025768513,
1986.763417002, 1.025879424,
1986.783848967, 1.025336281,
1986.804281031, 1.024828967,
1986.824713195, 1.025371710,
1986.845145159, 1.024836930,
1986.865577223, 1.023911712,
1986.926873410, 1.034539905,
1986.947305572, 1.029321913,
1986.967737634, 1.025397866,
1986.988169595, 1.026922061,
1987.008601755, 1.026368759,
1987.029033816, 1.024554774,
1987.049465775, 1.024720832,
1987.069897935, 1.025958551,
1987.090329994, 1.024762555,
1987.110762153, 1.026321365,
1987.172058326, 1.023216559,
1987.192490283, 1.025259739,
1987.212922340, 1.025177537,
1987.233354496, 1.024537797,
1987.253786452, 1.025071225,
1987.274218508, 1.023754204,
1987.294650663, 1.025448980,
1987.315082618, 1.025408898,
1987.335514672, 1.022949839,
1987.355946826, 1.025323800,
1987.376378780, 1.023634711,
1987.396810833, 1.022347593,
1987.417242886, 1.023795277,
1987.437674938, 1.024223791,
1987.458106990, 1.024647656,
1987.478539142, 1.023944689,
1987.498971093, 1.024956337,
1987.519403244, 1.024643103,
1987.539835294, 1.025014347,
1987.560267245, 1.022367425,
1987.601131443, 1.024336341,
1987.662427589, 1.025213452,
1987.682859537, 1.022010124,
1987.703291684, 1.023278220,
1987.723723731, 1.023407329,
1987.744155778, 1.024001913,
1987.764587824, 1.024247036,
1987.785019870, 1.023109720,
1987.805451915, 1.024879379,
1987.825883960, 1.023106619,
1987.846316005, 1.023913403,
1987.907612137, 1.022215342,
1987.928044179, 1.023533081,
1987.948476322, 1.024084942,
1987.968908265, 1.024311092,
1987.989340406, 1.022896670,
1988.009772448, 1.023812825,
1988.030204389, 1.025274919,
1988.050636530, 1.023345007,
1988.071068570, 1.024134220,
1988.091500510, 1.024174594,
1988.111932650, 1.023161287,
1988.132364589, 1.022140547,
1988.152796628, 1.043448784,
1988.173228767, 1.024454553,
1988.193660705, 1.023952732,
1988.214092743, 1.023313714,
1988.234524880, 1.024554192,
1988.254956817, 1.025673777,
1988.275388853, 1.023241318,
1988.295820990, 1.020341034,
1988.316253025, 1.023839109,
1988.336684961, 1.022185486,
1988.397981065, 1.023756574,
1988.418413199, 1.024490066,
1988.438845232, 1.023462422,
1988.459277365, 1.023925881,
1988.479709298, 1.024457004,
1988.500141330, 1.024150164,
1988.520573462, 1.022763299,
1988.541005394, 1.023945241,
1988.561437425, 1.022744179,
1988.581869556, 1.022498025,
1988.643165646, 1.023217424,
1988.663597575, 1.023024157,
1988.684029605, 1.022586163,
1988.704461733, 1.023442342,
1988.724893661, 1.023466320,
1988.745325689, 1.023470764,
1988.765757816, 1.023316496,
1988.786189843, 1.022342380,
1988.806621770, 1.023218439,
1988.827053896, 1.024111151,
1988.908781898, 1.023980539,
1988.929214023, 1.023940430,
1988.949646046, 1.021086355,
1988.970077970, 1.024272456,
1988.990510093, 1.024379518,
1989.010942116, 1.024555973,
1989.031374039, 1.022984628,
1989.051806161, 1.023358691,
1989.072238183, 1.023661692,
1989.092670104, 1.024929850,
1989.113102225, 1.025545403,
1989.133534246, 1.024748802,
1989.153966266, 1.021769804,
1989.174398286, 1.021802885,
1989.194830306, 1.025187248,
1989.215262325, 1.024286532,
1989.235694344, 1.024114208,
1989.256126362, 1.024852318,
1989.276558380, 1.021759633,
1989.296990498, 1.023640364,
1989.317422415, 1.025519955,
1989.378718465, 1.026650463,
1989.399150580, 1.022136737,
1989.419582596, 1.022401784,
1989.440014511, 1.022717944,
1989.480878640, 1.023816718,
1989.501310554, 1.023991290,
1989.521742667, 1.023936655,
1989.542174681, 1.024062669,
1989.562606594, 1.022473448,
1989.583038706, 1.024761635,
1989.603470718, 1.024946300,
1989.623902630, 1.024236446,
1989.644334741, 1.025540984,
1989.664766752, 1.024719188,
1989.685198663, 1.024593261,
1989.705630773, 1.026561537,
1989.726062783, 1.023995246,
1989.746494692, 1.025234605,
1989.766926801, 1.022957725,
1989.787358810, 1.023137243,
1989.807790719, 1.023778937,
1989.869086941, 1.024508444,
1989.889518848, 1.022881744,
1989.909950855, 1.024302587,
1989.930382961, 1.022343355,
1989.950814867, 1.023947670,
1989.971246872, 1.024606899,
1989.991678977, 1.023799446,
1990.012110882, 1.024721150,
1990.032542887, 1.023565374,
1990.052974990, 1.024134864,
1990.073406894, 1.023364230,
1990.093838897, 1.024666549,
1990.114271000, 1.023780906,
1990.134703003, 1.024082615,
1990.155134905, 1.024240701,
1990.175567006, 1.023759420,
1990.195999008, 1.023104232,
1990.216430909, 1.026011009,
1990.236863010, 1.023759798,
1990.257295010, 1.024260450,
1990.277727010, 1.025247304,
1990.298159009, 1.026572667,
1990.359455006, 1.024879816,
1990.379886904, 1.028309807,
1990.400319002, 1.024754055,
1990.441182896, 1.025345113,
1990.461614993, 1.024455257,
1990.482046989, 1.024395305,
1990.502478985, 1.024681415,
1990.522910981, 1.025352039,
1990.543342976, 1.025517935,
1990.604638960, 1.025766448,
1990.625070953, 1.024651486,
1990.645503047, 1.025980438,
1990.665934940, 1.022355748,
1990.686366932, 1.024594027,
1990.706799025, 1.025596911,
1990.727230917, 1.023202909,
1990.747663008, 1.024639284,
1990.768094999, 1.023772447,
1990.788526890, 1.026204028,
1990.849822861, 1.025629901,
1990.870254950, 1.025135729,
1990.890686939, 1.024873861,
1990.911118828, 1.023963323,
1990.931550916, 1.023340377,
1990.951982904, 1.025989745,
1990.972414892, 1.024595795,
1990.992846879, 1.025445271,
1991.013278866, 1.025428586,
1991.033710853, 1.026606704,
1991.054142839, 1.024244555,
1991.074574825, 1.026466855,
1991.115438796, 1.026716532,
1991.135870780, 1.025845025,
1991.156302865, 1.027087273,
1991.176734749, 1.023947581,
1991.197166732, 1.026814616,
1991.217598816, 1.025830456,
1991.238030699, 1.026022629,
1991.258462682, 1.024951192,
1991.278894764, 1.024091725,
1991.340190708, 1.025188912,
1991.360622589, 1.026782451,
1991.381054570, 1.026640394,
1991.401486650, 1.026708177,
1991.421918530, 1.025462119,
1991.442350509, 1.026857657,
1991.462782588, 1.027580832,
1991.483214567, 1.025114018,
1991.503646445, 1.025942249,
1991.524078523, 1.026031636,
1991.544510501, 1.025530059,
1991.564942379, 1.026888968,
1991.585374455, 1.028112596,
1991.605806432, 1.026713576,
1991.626238508, 1.025180248,
1991.646670384, 1.030090956,
1991.667102360, 1.024289981,
1991.687534435, 1.026601745,
1991.707966310, 1.026433647,
1991.728398284, 1.026854429,
1991.748830259, 1.026376257,
1991.769262232, 1.024979595,
1991.789694206, 1.023432536,
1991.810126179, 1.025230429,
1991.830558152, 1.026618963,
1991.850990124, 1.025620730,
1991.871422096, 1.025480774,
1991.891854068, 1.024690558,
1991.912286039, 1.026323809,
1991.932718010, 1.026289839,
1991.953149981, 1.025333901,
1991.973581951, 1.026134944,
1991.994014021, 1.025899025,
1992.014445891, 1.026077359,
1992.075741798, 1.026046102,
1992.096173865, 1.025417526,
1992.116605833, 1.024966495,
1992.137037701, 1.025146600,
1992.157469768, 1.025488191,
1992.177901735, 1.024367896,
1992.198333602, 1.025923775,
1992.218765667, 1.025911689,
1992.239197633, 1.025724740,
1992.259629499, 1.027827985,
1992.300493529, 1.025721810,
1992.320925493, 1.027255904,
1992.341357457, 1.026112969,
1992.361789421, 1.026040847,
1992.382221384, 1.026111363,
1992.402653347, 1.025780327,
1992.423085310, 1.026103842,
1992.443517372, 1.027776893,
1992.463949334, 1.025022057,
1992.484381196, 1.026696920,
1992.504813257, 1.026310528,
1992.525245118, 1.024809680,
1992.545677078, 1.025394274,
1992.566109138, 1.025548673,
1992.586540998, 1.025332507,
1992.606972958, 1.025841617,
1992.647836876, 1.028258577,
1992.668268835, 1.027286501,
1992.688700893, 1.027164151,
1992.709132751, 1.027353909,
1992.729564708, 1.025698589,
1992.749996765, 1.025479059,
1992.811292635, 1.026191975,
1992.831724590, 1.025323301,
1992.852156546, 1.025408116,
1992.872588501, 1.025604084,
1992.893020456, 1.026726962,
1992.913452410, 1.027500865,
1992.933884364, 1.026875240,
1992.954316318, 1.024669638,
1992.974748371, 1.026240094,
1992.995180224, 1.025985133,
1993.015612177, 1.031252983,
1993.036044230, 1.025592301,
1993.056476082, 1.029356623,
1993.076908033, 1.025967708,
1993.097340084, 1.027388396,
1993.117771936, 1.024775251,
1993.138203886, 1.024692414,
1993.158635937, 1.026674559,
1993.179067786, 1.026919574,
1993.199499736, 1.026363389,
1993.219931786, 1.030778471,
1993.240363635, 1.024958952,
1993.301659480, 1.026555115,
1993.322091527, 1.026202870,
1993.342523474, 1.025530374,
1993.362955321, 1.026242246,
1993.383387368, 1.025763098,
1993.403819314, 1.026491142,
1993.424251160, 1.027572403,
1993.444683206, 1.028206148,
1993.465115151, 1.025881763,
1993.485546996, 1.025229762,
1993.546842829, 1.025806369,
1993.567274872, 1.025376967,
1993.587706816, 1.025911602,
1993.608138659, 1.026431098,
1993.628570701, 1.023601205,
1993.649002644, 1.025595018,
1993.669434685, 1.027012310,
1993.689866527, 1.027361300,
1993.710298468, 1.025488114,
1993.730730509, 1.025931101,
1993.751162350, 1.027595996,
1993.771594290, 1.024752062,
1993.792026330, 1.024909866,
1993.812458270, 1.025995925,
1993.832890109, 1.027804658,
1993.853322148, 1.025398366,
1993.873754086, 1.026056670,
1993.894185925, 1.027237326,
1993.914617962, 1.026161598,
1993.935049900, 1.025733449,
1993.955481737, 1.026067855,
1993.975913774, 1.026303143,
1994.037209583, 1.025338698,
1994.057641419, 1.024650544,
1994.078073454, 1.027126867,
1994.098505389, 1.025545495,
1994.118937224, 1.026009924,
1994.139369258, 1.025817070,
1994.159801192, 1.024443925,
1994.180233126, 1.027861361,
1994.200665059, 1.026813376,
1994.221096992, 1.026370571,
1994.282392789, 1.026258590,
1994.302824721, 1.024929478,
1994.323256652, 1.027159049,
1994.343688583, 1.028436944,
1994.364120514, 1.027221755,
1994.384552544, 1.024664814,
1994.404984374, 1.025343134,
1994.425416304, 1.025128833,
1994.445848333, 1.026103391,
1994.466280162, 1.024873194,
1994.486712191, 1.025187247,
1994.507144119, 1.025511597,
1994.527575947, 1.026009347,
1994.548007975, 1.025742871,
1994.568439902, 1.024061096,
1994.588871729, 1.025038480,
1994.629735683, 1.024955451,
1994.650167609, 1.026259372,
1994.670599534, 1.024037218,
1994.691031460, 1.023768973,
1994.711463285, 1.022954886,
1994.772759059, 1.027800118,
1994.793191082, 1.025203638,
1994.813623006, 1.025415384,
1994.834054829, 1.029150917,
1994.854486852, 1.025559975,
1994.874918775, 1.024144369,
1994.895350797, 1.025772349,
1994.915782619, 1.025026892,
1994.936214540, 1.026057227,
1994.956646561, 1.027891428,
1995.017942323, 1.024115620,
1995.038374143, 1.024641845,
1995.058806063, 1.028785765,
1995.079238082, 1.036443224,
1995.099669901, 1.027449117,
1995.120101820, 1.027120817,
1995.140533838, 1.025410179,
1995.160965656, 1.027949967,
1995.181397574, 1.025049663,
1995.201829591, 1.024320925,
1995.263125342, 1.025087272,
1995.283557258, 1.025345276,
1995.303989174, 1.025914605,
1995.324421089, 1.025571908,
1995.344853004, 1.024104220,
1995.365284919, 1.026090630,
1995.385716834, 1.024348606,
1995.406148748, 1.024533164,
1995.426580662, 1.023578137,
1995.447012576, 1.025222865,
1995.467444489, 1.024831787,
1995.487876402, 1.024854105,
1995.508308314, 1.024795262,
1995.528740127, 1.024924471,
1995.549172139, 1.024102132,
1995.569604050, 1.024514879,
1995.590035962, 1.023824096,
1995.610467873, 1.026093474,
1995.630899784, 1.024482892,
1995.651331694, 1.025619936,
1995.671763604, 1.024711787,
1995.692195514, 1.027125559,
1995.753491241, 1.023881472,
1995.773923250, 1.025705582,
1995.794355158, 1.025102979,
1995.814786966, 1.024176890,
1995.835218974, 1.024237651,
1995.876082688, 1.023927702,
1995.896514694, 1.025004481,
1995.916946601, 1.023988366,
1995.937378407, 1.025125608,
1995.998674123, 1.023468248,
1996.019106128, 1.026211235,
1996.039538032, 1.024353732,
1996.059969936, 1.024824007,
1996.080401840, 1.024698936,
1996.100833744, 1.024293167,
1996.121265647, 1.024507304,
1996.141697550, 1.024103708,
1996.162129452, 1.023103199,
1996.182561354, 1.027290816,
1996.202993256, 1.024705695,
1996.223425158, 1.023296140,
1996.243857159, 1.023497324,
1996.264288960, 1.025798523,
1996.284720861, 1.024068751,
1996.305152862, 1.023027282,
1996.325584662, 1.025598350,
1996.346016562, 1.024500671,
1996.366448561, 1.022870211,
1996.386880360, 1.024701614,
1996.407312259, 1.023280761,
1996.427744258, 1.023657311,
1996.489039951, 1.023658576,
1996.509471749, 1.026482157,
1996.529903746, 1.024432535,
1996.550335642, 1.026701818,
1996.570767539, 1.024302066,
1996.591199435, 1.024163934,
1996.611631331, 1.023277591,
1996.632063226, 1.023686370,
1996.652495121, 1.024892323,
1996.672927016, 1.025636416,
1996.734222699, 1.025195698,
1996.754654593, 1.023687753,
1996.775086586, 1.023757574,
1996.795518379, 1.025109598,
1996.815950272, 1.024369121,
1996.836382264, 1.021911663,
1996.856814056, 1.024440213,
1996.877245948, 1.024751632,
1996.897677840, 1.023246008,
1996.918109731, 1.024964624,
1996.979405402, 1.023990888,
1996.999837393, 1.022534203,
1997.020269182, 1.024721607,
1997.040701072, 1.020791341,
1997.061133061, 1.023572658,
1997.101996738, 1.023974096,
1997.122428726, 1.024379233,
1997.142860614, 1.023333021,
1997.163292401, 1.022922232,
1997.224588062, 1.025930216,
1997.245020049, 1.022157181,
1997.265451935, 1.022749461,
1997.285883721, 1.024888167,
1997.306315706, 1.031574375,
1997.326747591, 1.026788932,
1997.347179576, 1.024887743,
1997.367611361, 1.024571834,
1997.388043245, 1.025195176,
1997.408475229, 1.022467357,
1997.428907013, 1.023170882,
1997.449338896, 1.025105835,
1997.469770879, 1.023965701,
1997.490202662, 1.025275804,
1997.510634544, 1.024212693,
1997.531066526, 1.024074935,
1997.551498408, 1.025344673,
1997.571930190, 1.026319763,
1997.592362171, 1.023388318,
1997.612793952, 1.024730163,
1997.633225833, 1.024152883,
1997.653657813, 1.023611110,
1997.714953453, 1.023628909,
1997.735385232, 1.022128468,
1997.755817211, 1.023625431,
1997.776249089, 1.023862761,
1997.796680868, 1.024234407,
1997.817112846, 1.023883899,
1997.837544723, 1.021882408,
1997.857976501, 1.023579536,
1997.878408478, 1.024750960,
1997.898840355, 1.024022578,
1997.960135983, 1.023483081,
1997.980567859, 1.025348529,
1998.000999735, 1.023147374,
1998.021431610, 1.024791457,
1998.041863484, 1.023451636,
1998.062295459, 1.022228325,
1998.082727233, 1.024273824,
1998.103159207, 1.024100473,
1998.123591081, 1.022560792,
1998.144022854, 1.024133954,
1998.164454827, 1.023790881,
1998.184886700, 1.023960484,
1998.205318472, 1.023841496,
1998.225750444, 1.024015900,
1998.246182316, 1.023730755,
1998.266614088, 1.025601371,
1998.287046059, 1.023026808,
1998.307477930, 1.022574458,
1998.348341671, 1.023312726,
1998.368773441, 1.021904194,
