epoch,accuracy,loss,val_accuracy,val_loss
0,0.7157303094863892,0.6923158168792725,0.9790439009666443,0.6898120045661926
1,0.9867977499961853,0.6873929500579834,0.9908316731452942,0.6847211718559265
2,0.9918539524078369,0.6815400123596191,0.9927963614463806,0.6779579520225525
