BJD - 2454833, Corrected Flux
1990.543340409, 1.003030647,
1990.604636389, 1.002083385,
1990.625068382, 1.002186538,
1990.645500474, 1.002142409,
1990.665932366, 1.001813869,
1990.686364357, 1.001812642,
1990.706796449, 1.001748351,
1990.727228339, 1.001842042,
1990.747660430, 1.002016214,
1990.768092420, 1.002021957,
1990.788524310, 1.002281962,
1990.849820277, 1.001809313,
1990.870252365, 1.001940411,
1990.890684353, 1.001881207,
1990.911116241, 1.001908787,
1990.931548328, 1.001633355,
1990.951980315, 1.001512490,
1990.972412302, 1.001776299,
1990.992844288, 1.002074482,
1991.013276273, 1.002138630,
1991.033708259, 1.002006671,
1991.054140244, 1.001923018,
1991.074572229, 1.001774795,
1991.115436197, 1.001753186,
1991.135868181, 1.001446190,
1991.156300264, 1.001860951,
1991.176732147, 1.001909299,
1991.197164130, 1.002546326,
1991.217596212, 1.002430093,
1991.238028094, 1.002191739,
1991.258460076, 1.002069240,
1991.278892157, 1.002084072,
1991.340188098, 1.002008708,
1991.360619978, 1.001736053,
1991.381051957, 1.001998084,
1991.401484036, 1.002193479,
1991.421915915, 1.001934377,
1991.442347894, 1.001718880,
1991.462779971, 1.001640040,
1991.483211949, 1.001584483,
1991.503643826, 1.001783399,
1991.524075903, 1.001871389,
1991.544507880, 1.001942999,
1991.564939756, 1.002027387,
1991.585371832, 1.002102406,
1991.605803808, 1.002101206,
1991.626235883, 1.001979330,
1991.646667757, 1.002100343,
1991.667099732, 1.002279207,
1991.687531806, 1.002101536,
1991.707963680, 1.001981329,
1991.728395653, 1.002217487,
1991.748827626, 1.002379272,
1991.769259599, 1.002161516,
1991.789691571, 1.002243461,
1991.810123544, 1.002033361,
1991.830555515, 1.002125686,
1991.850987486, 1.002121220,
1991.871419457, 1.002007291,
1991.891851428, 1.002281617,
1991.912283398, 1.002523229,
1991.932715368, 1.002222917,
1991.953147338, 1.001967153,
1991.973579307, 1.002023918,
1991.994011376, 1.002518606,
1992.075739148, 1.002022758,
1992.096171214, 1.002130183,
1992.116603181, 1.002233229,
1992.137035048, 1.002015149,
1992.157467114, 1.001958952,
1992.177899079, 1.001649445,
1992.198330945, 1.001622561,
1992.218763010, 1.002174027,
1992.239194975, 1.002370823,
1992.259626839, 1.001930849,
1992.300490867, 1.002323818,
1992.320922830, 1.002477157,
1992.341354793, 1.002292379,
1992.361786755, 1.002249246,
1992.382218718, 1.002286664,
1992.402650680, 1.002157957,
1992.423082641, 1.002273747,
1992.443514702, 1.002243209,
1992.463946663, 1.002319583,
1992.484378524, 1.002298430,
1992.504810584, 1.002147765,
1992.525242444, 1.002038316,
1992.545674403, 1.001990584,
1992.566106462, 1.001890248,
1992.586538321, 1.002220697,
1992.606970280, 1.002275686,
1992.647834196, 1.001850465,
1992.668266153, 1.001866597,
1992.688698210, 1.002097946,
1992.709130067, 1.002192945,
1992.729562023, 1.001996412,
1992.749994079, 1.002025760,
1992.811289946, 1.002472297,
1992.831721900, 1.002105945,
1992.852153855, 1.001949475,
