BJD - 2454833, Corrected Flux
1977.262459578, 1.051124436,
1977.282891845, 1.051230381,
1977.303324012, 1.052177145,
1977.364620908, 1.045283266,
1977.385053173, 1.043361219,
1977.405485437, 1.044313175,
1977.425917701, 1.045230898,
1977.446350064, 1.044310204,
1977.466782227, 1.044511472,
1977.487214589, 1.045255407,
1977.507646851, 1.043512659,
1977.528079012, 1.044174031,
1977.548511373, 1.046147836,
1977.568943633, 1.044933699,
1977.589375793, 1.044580473,
1977.609808153, 1.044574239,
1977.630240412, 1.044142669,
1977.650672570, 1.045030065,
1977.671104928, 1.043712817,
1977.691537185, 1.044331703,
1977.711969343, 1.042525919,
1977.732401699, 1.045225123,
1977.752833955, 1.045457087,
1977.773266111, 1.044703733,
1977.793698466, 1.044845694,
1977.814130721, 1.044243220,
1977.834562975, 1.045243777,
1977.854995229, 1.046226460,
1977.875427482, 1.045913264,
1977.895859735, 1.046394335,
1977.916291987, 1.045406173,
1977.936724239, 1.044467461,
1977.957156591, 1.044372317,
1977.977588742, 1.044833921,
1977.998020992, 1.046093922,
1978.018453342, 1.045769436,
1978.038885491, 1.044648919,
1978.059317740, 1.044407000,
1978.079750089, 1.044259068,
1978.100182237, 1.045189515,
1978.120614485, 1.048495201,
1978.141046832, 1.045237347,
1978.161478979, 1.045212933,
1978.181911225, 1.043067275,
1978.202343571, 1.044825699,
1978.222775716, 1.044901984,
1978.243208061, 1.046945697,
1978.263640305, 1.045518150,
1978.284072549, 1.045451275,
1978.304504793, 1.045079077,
1978.324937036, 1.046096166,
1978.345369278, 1.046772004,
1978.365801520, 1.047998485,
1978.386233762, 1.046383659,
1978.406666003, 1.047473203,
1978.427098243, 1.045068537,
1978.447530484, 1.046956026,
1978.467962724, 1.046257027,
1978.488394963, 1.047252848,
1978.508827202, 1.045654058,
1978.529259340, 1.043390961,
1978.590556052, 1.047604082,
1978.610988389, 1.047377357,
1978.631420625, 1.045431641,
1978.651852960, 1.046513777,
1978.672285095, 1.048610717,
1978.692717330, 1.045660633,
1978.713149664, 1.047494881,
1978.733581798, 1.046145277,
1978.754014031, 1.046904784,
1978.774446364, 1.047985508,
1978.794878596, 1.046882173,
1978.815310728, 1.049136462,
1978.835743059, 1.048744121,
1978.856175290, 1.048168298,
1978.876607420, 1.048896906,
1978.917471980, 1.048616555,
1978.937904109, 1.048170578,
1978.958336438, 1.046759705,
1978.978768666, 1.047633865,
1978.999200794, 1.046157626,
1979.019633121, 1.046660921,
1979.060497474, 1.050213803,
1979.080929800, 1.047674372,
1979.101362025, 1.050332816,
1979.121794350, 1.048794338,
1979.142226474, 1.048390441,
1979.162658698, 1.049652337,
1979.183090922, 1.049326348,
1979.203523145, 1.050202064,
1979.223955367, 1.048237722,
1979.244387590, 1.049775402,
1979.264819811, 1.047751981,
1979.285252033, 1.048731530,
1979.305684254, 1.046859239,
1979.326116474, 1.048054748,
1979.346548694, 1.047871998,
1979.366981013, 1.049099533,
1979.387413132, 1.048232763,
1979.407845351, 1.048589063,
1979.428277669, 1.047766841,
1979.448709786, 1.048735687,
1979.469142003, 1.048475429,
1979.489574320, 1.048852450,
1979.510006436, 1.048032443,
1979.530438652, 1.048470093,
1979.550870967, 1.048137245,
1979.571303082, 1.048900001,
1979.591735396, 1.048928982,
1979.612167610, 1.049127180,
1979.632599823, 1.046952334,
1979.653032037, 1.048516146,
1979.673464249, 1.047854589,
1979.693896461, 1.047095655,
1979.714328673, 1.048939115,
1979.734760884, 1.047532767,
1979.775625305, 1.048696577,
1979.796057515, 1.047114003,
1979.816489724, 1.049038803,
1979.836922033, 1.046513693,
1979.857354142, 1.050104871,
1979.877786350, 1.050093101,
1979.898218557, 1.048908594,
1979.918650764, 1.049881967,
1979.939082971, 1.048589120,
1979.959515177, 1.050763512,
1979.979947383, 1.048381454,
1980.000379588, 1.048383540,
1980.020811793, 1.048137359,
1980.041243997, 1.048847154,
1980.061676301, 1.049685312,
1980.082108405, 1.048510519,
1980.102540608, 1.046788222,
1980.122972910, 1.047069148,
1980.143405013, 1.049954414,
1980.163837214, 1.048703848,
1980.204701716, 1.049663586,
1980.225133816, 1.051298091,
1980.245566116, 1.049290825,
1980.265998316, 1.049425005,
1980.286430415, 1.048056419,
1980.306862713, 1.048037792,
1980.327294911, 1.048523509,
1980.347727009, 1.048793963,
1980.368159306, 1.048510432,
1980.388591503, 1.049061958,
1980.409023599, 1.048236162,
1980.429455895, 1.048326732,
1980.449888090, 1.049276370,
1980.470320285, 1.048418089,
1980.490752480, 1.048639019,
1980.511184673, 1.049099064,
1980.531616967, 1.049183082,
1980.552049060, 1.046766882,
1980.572481253, 1.048906258,
1980.592913545, 1.048032675,
1980.613345637, 1.049987744,
1980.633777828, 1.049356693,
1980.654210119, 1.046514155,
1980.674642209, 1.047860117,
1980.695074399, 1.048164201,
1980.715506689, 1.048155595,
1980.735938778, 1.047135712,
1980.756370966, 1.051510050,
1980.776803255, 1.046414152,
1980.797235343, 1.049854941,
1980.817667530, 1.048434804,
1980.838099817, 1.047874508,
1980.858531903, 1.045969997,
1980.878964089, 1.049107954,
1980.899396374, 1.048069836,
1980.919828460, 1.047289948,
1980.940260644, 1.049075726,
1980.960692929, 1.047678149,
1980.981125012, 1.045942214,
1981.042421660, 1.049123172,
1981.062853843, 1.048493431,
1981.083286024, 1.049070166,
1981.103718205, 1.050835704,
1981.124150386, 1.049740797,
1981.144582566, 1.050435375,
1981.165014746, 1.050884357,
1981.185447025, 1.050237181,
1981.205879104, 1.048729139,
1981.226311282, 1.047842166,
1981.246743560, 1.050023708,
1981.267175638, 1.048937404,
1981.287607815, 1.049236864,
1981.308040091, 1.050652215,
1981.328472167, 1.049451794,
1981.348904343, 1.049455059,
1981.369336619, 1.048629496,
1981.389768694, 1.047447560,
1981.410200868, 1.048648182,
1981.430633042, 1.048281132,
1981.451065216, 1.048588086,
1981.471497489, 1.047700587,
1981.594090518, 1.046527383,
1981.614522688, 1.048572140,
1981.634954758, 1.048066095,
1981.655387027, 1.048661457,
1981.675819196, 1.047420324,
1981.696251264, 1.047747983,
1981.716683531, 1.050034560,
1981.737115699, 1.047836792,
1981.757547766, 1.047467294,
1981.777980033, 1.050129673,
1981.798412199, 1.047851651,
1981.818844264, 1.047687224,
1981.839276529, 1.048841137,
1981.859708694, 1.048755790,
1981.880140859, 1.046940455,
1981.900573022, 1.048004711,
1981.921005186, 1.049445107,
1981.941437449, 1.048727385,
1981.961869511, 1.048387026,
1981.982301673, 1.048070081,
1982.002733935, 1.048995268,
1982.023166097, 1.048099978,
1982.043598157, 1.048034878,
1982.064030418, 1.048079783,
1982.084462578, 1.047810288,
1982.104894637, 1.048760939,
1982.125326896, 1.049308351,
1982.145758955, 1.049130782,
1982.166191113, 1.046937800,
1982.186623371, 1.048369939,
1982.207055428, 1.047386982,
1982.227487585, 1.048802649,
1982.247919842, 1.048403548,
1982.268351898, 1.046897068,
1982.288784053, 1.047610443,
1982.309216308, 1.049210590,
1982.329648363, 1.047751218,
1982.350080517, 1.048387598,
1982.370512771, 1.048385676,
1982.390944925, 1.048886812,
1982.411377077, 1.049765028,
1982.431809230, 1.048057956,
1982.452241382, 1.047485504,
1982.472673534, 1.048703920,
1982.513537836, 1.047899460,
1982.533970086, 1.048848395,
1982.554402137, 1.047471706,
1982.574834286, 1.047829189,
1982.595266535, 1.046846499,
1982.615698584, 1.048839854,
1982.636130732, 1.047879527,
1982.656562980, 1.048109635,
1982.676995027, 1.046994594,
1982.697427174, 1.048089551,
1982.717859421, 1.046741992,
1982.738291467, 1.046195555,
1982.758723613, 1.047928055,
1982.779155858, 1.046641129,
1982.799587902, 1.048420385,
1982.820020047, 1.047616190,
1982.840452291, 1.047768969,
1982.860884434, 1.047638398,
1982.881316577, 1.047024741,
1982.901748720, 1.046752765,
1982.922180762, 1.047868235,
1982.942613004, 1.048236286,
1982.983477187, 1.046753580,
1983.003909427, 1.048084964,
1983.024341567, 1.046010808,
1983.044773607, 1.048273455,
1983.065205846, 1.047243135,
1983.085637985, 1.047335973,
1983.106070023, 1.046887417,
1983.126502261, 1.047217605,
1983.146934398, 1.047344818,
1983.167366436, 1.047592720,
1983.187798672, 1.046671774,
1983.208230809, 1.048203406,
1983.228662944, 1.046777222,
1983.249095080, 1.049135423,
1983.269527215, 1.047320281,
1983.289959349, 1.048863696,
1983.310391483, 1.048825888,
1983.330823617, 1.047273249,
1983.351255850, 1.046873729,
1983.371687983, 1.046257149,
1983.392120016, 1.046646527,
1983.412552247, 1.044762364,
1983.432984379, 1.048421079,
1983.473848641, 1.046995143,
1983.494280771, 1.048355538,
1983.514712801, 1.048201567,
1983.535145031, 1.046086835,
1983.555577159, 1.047786388,
1983.576009188, 1.047587399,
1983.596441416, 1.045941469,
1983.616873544, 1.046790060,
1983.637305571, 1.048223864,
1983.657737798, 1.047279212,
1983.678169825, 1.045070769,
1983.698602051, 1.046118616,
1983.719034176, 1.046425158,
1983.739466202, 1.047341532,
1983.759898326, 1.047477380,
1983.780330551, 1.047521427,
1983.800762675, 1.052305762,
1983.821194798, 1.047853282,
1983.841626921, 1.046744901,
1983.862059044, 1.045913703,
1983.882491266, 1.047329120,
1983.902923288, 1.047345989,
1983.923355410, 1.047701858,
1983.943787630, 1.047630865,
1983.964219651, 1.045897469,
1983.984651772, 1.046370078,
1984.005083991, 1.045444886,
1984.025516010, 1.043611411,
1984.045948129, 1.045005418,
1984.066380348, 1.047115318,
1984.086812366, 1.047196413,
1984.107244484, 1.046490313,
1984.127676701, 1.046833748,
1984.148108718, 1.045798929,
1984.168540834, 1.045705852,
1984.188973050, 1.047934742,
1984.209405166, 1.046023069,
1984.229837181, 1.045870445,
1984.250269396, 1.045651337,
1984.270701510, 1.047029560,
1984.291133624, 1.044277498,
1984.311565737, 1.045069153,
1984.331997850, 1.043525130,
1984.352430063, 1.045834391,
1984.372862075, 1.043056703,
1984.393294087, 1.046205250,
1984.413726298, 1.045686379,
1984.475022630, 1.046038226,
1984.495454739, 1.046170723,
1984.515886749, 1.044944101,
1984.536318958, 1.046488121,
1984.556751066, 1.047488502,
1984.577183074, 1.046730487,
1984.597615282, 1.045739539,
1984.618047389, 1.045781399,
1984.638479496, 1.046005616,
1984.679343708, 1.045698877,
1984.699775814, 1.045022190,
1984.720208019, 1.046847154,
1984.740640024, 1.044285526,
1984.761072228, 1.045490966,
1984.781504332, 1.043256605,
1984.801936335, 1.041919070,
1984.822368539, 1.045564596,
1984.842800641, 1.044735851,
1984.863232644, 1.043922401,
1984.883664846, 1.043829909,
1984.904096947, 1.046376017,
1984.985825248, 1.045304284,
1985.006257448, 1.046367084,
1985.026689547, 1.046331466,
1985.047121645, 1.046807640,
1985.067553744, 1.046560848,
1985.087985842, 1.073672316,
1985.108417939, 1.045829367,
1985.128850036, 1.045076695,
1985.149282132, 1.047738193,
1985.169714128, 1.045870937,
1985.190146324, 1.046042012,
1985.210578419, 1.046267784,
1985.231010614, 1.045335908,
1985.251442608, 1.043599783,
1985.271874702, 1.044009341,
1985.292306896, 1.046794992,
1985.312738890, 1.044905362,
1985.333170982, 1.043317950,
1985.353603175, 1.047097985,
1985.374035167, 1.044802998,
1985.455763531, 1.045137688,
1985.476195721, 1.045188927,
1985.496627710, 1.045926053,
1985.517059799, 1.044673070,
1985.537491988, 1.044783184,
1985.557924077, 1.043121385,
1985.578356065, 1.044149536,
1985.598788252, 1.043855377,
1985.619220339, 1.046148014,
1985.639652326, 1.044148761,
1985.660084512, 1.043306387,
1985.680516598, 1.043350875,
1985.700948784, 1.045773702,
1985.721380769, 1.045129270,
1985.741812853, 1.044818230,
1985.762245038, 1.043909195,
1985.782677022, 1.043907331,
1985.803109105, 1.043887899,
1985.823541288, 1.045487247,
1985.843973271, 1.043804808,
1985.864405353, 1.044816129,
1985.946133678, 1.043648631,
1985.966565758, 1.042112986,
1985.986997839, 1.042134942,
1986.007429918, 1.042571711,
1986.027861997, 1.043904424,
1986.048294076, 1.044835965,
