BJD - 2454833, Corrected Flux
1985.374036791, 1.001798673,
1985.394468883, 1.001920432,
1985.455765158, 1.001883786,
1985.476197349, 1.001935811,
1985.517061430, 1.001888535,
1985.537493620, 1.001882947,
1985.557925708, 1.001917014,
1985.578357697, 1.002016302,
1985.598789886, 1.001860948,
1985.619221974, 1.002047146,
1985.639653961, 1.001964641,
1985.660086148, 1.002078973,
1985.680518235, 1.001900023,
1985.700950422, 1.001938280,
1985.721382408, 1.002058084,
1985.741814493, 1.001796123,
1985.762246679, 1.002211973,
1985.782678663, 1.001798546,
1985.803110748, 1.001935089,
1985.823542931, 1.001913003,
1985.843974915, 1.001856069,
1985.864406998, 1.002102886,
1985.884839081, 1.001919348,
1985.946135327, 1.002117359,
1985.966567408, 1.002093164,
1985.986999489, 1.001965548,
1986.007431569, 1.002075576,
1986.027863649, 1.001890218,
1986.048295729, 1.001813738,
1986.068727908, 1.002108254,
1986.089159886, 1.002056505,
1986.109591965, 1.001739830,
1986.130024142, 1.001878872,
1986.150456120, 1.002041448,
1986.170888297, 1.001990621,
1986.191320374, 1.001731067,
1986.211752350, 1.001904602,
1986.232184526, 1.001922587,
1986.252616602, 1.001880892,
1986.273048577, 1.002068713,
1986.293480751, 1.002032837,
1986.313912826, 1.001826555,
1986.354776974, 1.002027434,
1986.375209047, 1.001857212,
1986.395641119, 1.001961130,
1986.416073191, 1.001849488,
1986.436505264, 1.001914701,
1986.456937335, 1.002000382,
1986.477369406, 1.001868684,
1986.497801477, 1.002189113,
1986.518233547, 1.001921857,
1986.538665717, 1.001842586,
1986.559097686, 1.001876969,
1986.579529756, 1.001848477,
1986.599961824, 1.001907809,
1986.681690095, 1.001788798,
1986.702122262, 1.001776727,
1986.722554228, 1.001958907,
1986.742986294, 1.001943488,
1986.763418460, 1.001860718,
1986.783850425, 1.001988435,
1986.804282490, 1.001915454,
1986.824714654, 1.001972001,
1986.845146618, 1.001782615,
1986.865578682, 1.001797205,
1986.926874870, 1.001814277,
1986.947307032, 1.001847279,
1986.967739094, 1.001818331,
1986.988171055, 1.001805393,
1987.008603216, 1.001863269,
1987.029035276, 1.001752573,
1987.049467236, 1.001811132,
1987.069899396, 1.001907897,
1987.090331455, 1.001822310,
1987.110763614, 1.001724262,
1987.172059788, 1.002012893,
1987.192491745, 1.001939357,
1987.212923802, 1.001868542,
1987.233355959, 1.001757737,
1987.253787915, 1.001816488,
1987.274219970, 1.001731617,
1987.294652126, 1.001803356,
1987.315084081, 1.001812373,
1987.335516135, 1.001787113,
1987.355948290, 1.001774779,
1987.376380243, 1.001688174,
1987.396812297, 1.001947093,
1987.417244349, 1.001970453,
1987.437676402, 1.001721820,
1987.458108454, 1.001703969,
1987.478540606, 1.001930066,
1987.498972557, 1.001868389,
1987.519404709, 1.001937976,
1987.539836759, 1.001735088,
1987.560268710, 1.001699467,
1987.580700859, 1.001751335,
1987.601132909, 1.001739618,
1987.662429055, 1.001749349,
1987.682861003, 1.001783556,
1987.703293150, 1.001882788,
1987.723725197, 1.001760929,
1987.744157244, 1.001779485,
1987.785021337, 1.001729494,
1987.805453382, 1.001845397,
1987.825885427, 1.001822488,
1987.846317472, 1.001795975,
1987.907613604, 1.002076575,
1987.928045648, 1.001918905,
1987.948477790, 1.001771156,
1987.968909733, 1.001774793,
1987.989341875, 1.001569302,
1988.009773917, 1.001902392,
1988.030205858, 1.002168111,
1988.050637999, 1.001938519,
1988.071070039, 1.001776093,
1988.091501980, 1.001841719,
1988.111934120, 1.001714019,
1988.132366059, 1.001726017,
1988.152798098, 1.001880208,
1988.173230237, 1.001745405,
1988.193662175, 1.001718240,
1988.214094213, 1.001683045,
1988.234526350, 1.001714065,
1988.254958287, 1.001746486,
1988.275390324, 1.001814699,
1988.295822460, 1.002334100,
1988.316254497, 1.001853798,
1988.336686432, 1.001789966,
1988.397982537, 1.001570332,
1988.418414671, 1.001867796,
1988.438846704, 1.001855111,
1988.459278838, 1.001868164,
1988.479710770, 1.001666428,
1988.500142803, 1.001689211,
1988.520574935, 1.001742474,
1988.541006867, 1.001821581,
1988.561438898, 1.001843331,
1988.581871029, 1.001593113,
1988.643167120, 1.001676271,
1988.663599050, 1.001957361,
1988.684031078, 1.001656820,
1988.704463207, 1.001592952,
1988.724895136, 1.001811379,
1988.745327164, 1.001709173,
1988.765759291, 1.001632900,
1988.786191319, 1.001740738,
1988.806623245, 1.001494980,
1988.827055372, 1.001682176,
1988.908783374, 1.001827219,
1988.929215498, 1.001709141,
1988.949647522, 1.001700883,
1988.970079447, 1.001727345,
1988.990511570, 1.002076841,
1989.010943593, 1.001668373,
1989.031375516, 1.001735594,
1989.051807638, 1.001753083,
1989.072239660, 1.001850159,
1989.092671582, 1.001696973,
1989.113103703, 1.001719152,
1989.133535723, 1.001706672,
1989.153967744, 1.001973113,
1989.174399764, 1.001886069,
1989.194831784, 1.001523679,
1989.215263803, 1.001784104,
1989.235695822, 1.001686840,
1989.256127840, 1.001860605,
1989.276559859, 1.001718490,
1989.296991977, 1.001790217,
1989.317423894, 1.001829538,
1989.378719944, 1.001929511,
1989.399152060, 1.001890283,
1989.419584076, 1.001909474,
1989.440015991, 1.001926666,
1989.460448105, 1.001723585,
1989.480880120, 1.001709365,
1989.501312034, 1.001847398,
1989.521744148, 1.001705293,
1989.542176161, 1.001587573,
1989.562608074, 1.001688824,
1989.583040187, 1.001504291,
1989.603472199, 1.001554446,
1989.623904111, 1.001718341,
1989.644336223, 1.001765133,
1989.664768233, 1.001693125,
1989.685200145, 1.001700798,
1989.705632255, 1.001813498,
1989.726064265, 1.001673137,
1989.746496174, 1.001764110,
1989.766928284, 1.001515981,
1989.787360292, 1.001678858,
1989.807792201, 1.001682659,
1989.869088425, 1.001821218,
1989.889520332, 1.001826864,
1989.909952338, 1.001732549,
1989.930384445, 1.001683416,
1989.950816351, 1.001633468,
1989.971248356, 1.001666261,
1989.991680461, 1.001573668,
1990.012112366, 1.001787101,
1990.032544371, 1.001673307,
1990.052976475, 1.001592953,
1990.073408378, 1.001634605,
1990.093840382, 1.001757704,
1990.114272485, 1.001762721,
1990.134704488, 1.001736128,
1990.155136390, 1.001623709,
1990.175568492, 1.001811648,
1990.196000493, 1.001698571,
1990.216432395, 1.001547287,
1990.236864496, 1.001707181,
1990.257296496, 1.001899393,
1990.277728496, 1.001958873,
1990.298160496, 1.002291690,
1990.359456493, 1.001688077,
1990.379888391, 1.001784711,
1990.400320489, 1.001853868,
1990.441184383, 1.001644165,
1990.461616481, 1.001869568,
1990.482048477, 1.001768382,
1990.502480473, 1.001751395,
1990.522912468, 1.001847945,
1990.604640448, 1.001797924,
1990.625072442, 1.001855751,
1990.645504535, 1.001700822,
1990.665936429, 1.001676568,
1990.686368421, 1.001712156,
1990.706800514, 1.002115532,
1990.727232406, 1.002015689,
1990.747664497, 1.001735715,
1990.788528380, 1.001642706,
1990.849824351, 1.001647954,
1990.870256441, 1.001642984,
1990.890688430, 1.001618119,
1990.911120319, 1.001822003,
1990.931552407, 1.001718454,
1990.951984395, 1.001667995,
1990.972416383, 1.001741555,
1990.992848371, 1.001724839,
1991.013280358, 1.001741970,
1991.033712344, 1.001516899,
1991.054144331, 1.001659422,
1991.074576317, 1.001502188,
1991.095008202, 1.001606388,
1991.115440288, 1.001622997,
1991.135872272, 1.001752617,
1991.156304357, 1.001651391,
1991.176736241, 1.001695597,
1991.197168225, 1.001600325,
1991.217600309, 1.001772237,
1991.238032192, 1.001768438,
1991.258464174, 1.001771937,
1991.278896257, 1.001875419,
1991.340192202, 1.001594860,
1991.360624083, 1.001644621,
1991.381056064, 1.001810219,
1991.401488144, 1.001663895,
1991.421920024, 1.001696332,
1991.442352003, 1.001766609,
1991.462784083, 1.001845825,
1991.483216062, 1.001784822,
1991.503647940, 1.001701730,
1991.544511996, 1.001626108,
1991.564943874, 1.001557597,
1991.585375951, 1.001560687,
1991.605807928, 1.001578617,
1991.626240004, 1.001587589,
1991.646671880, 1.001683689,
1991.667103856, 1.001652681,
1991.687535931, 1.001812324,
1991.707967806, 1.001797262,
1991.728399781, 1.001792302,
1991.748831755, 1.001828391,
1991.769263729, 1.001856992,
1991.789695702, 1.001698025,
1991.810127676, 1.001467964,
1991.830559649, 1.001504522,
1991.850991621, 1.001795101,
1991.871423593, 1.001639060,
1991.891855565, 1.001563329,
1991.932719508, 1.001604692,
1991.953151479, 1.001844125,
1991.973583449, 1.001560087,
1991.994015519, 1.001644974,
1992.075743296, 1.001721166,
1992.096175364, 1.001533690,
1992.116607332, 1.001715509,
1992.137039200, 1.001616820,
1992.157471267, 1.001567946,
1992.177903234, 1.001558182,
1992.198335101, 1.001287278,
1992.218767167, 1.001666620,
1992.239199133, 1.001638807,
1992.259630998, 1.001649715,
1992.300495029, 1.001741840,
1992.320926993, 1.001353409,
1992.341358957, 1.001658641,
1992.361790921, 1.001463204,
1992.382222885, 1.001366307,
1992.402654848, 1.001669321,
1992.423086810, 1.001384148,
1992.443518873, 1.001647563,
1992.463950835, 1.001447942,
1992.484382697, 1.001603640,
1992.504814758, 1.001621696,
1992.525246619, 1.001714243,
1992.545678580, 1.001622563,
1992.566110640, 1.001496164,
1992.586542500, 1.001588453,
1992.606974460, 1.001507590,
1992.647838378, 1.001750437,
1992.668270337, 1.001770238,
1992.688702395, 1.001718131,
1992.709134253, 1.001573762,
1992.729566211, 1.001601556,
1992.749998268, 1.001690339,
1992.811294138, 1.001486401,
1992.831726094, 1.001457421,
1992.852158049, 1.001604621,
1992.872590005, 1.001465605,
1992.893021959, 1.001678025,
1992.913453914, 1.001688956,
1992.933885868, 1.001439423,
1992.954317822, 1.001558053,
1992.974749876, 1.001670847,
1992.995181729, 1.001830452,
1993.015613682, 1.001605248,
1993.036045734, 1.001421569,
1993.056477586, 1.001769869,
1993.076909538, 1.001625262,
1993.097341590, 1.001592036,
1993.117773441, 1.001482696,
1993.138205392, 1.001495082,
1993.158637442, 1.001564810,
1993.179069292, 1.001412960,
1993.199501242, 1.001594536,
1993.219933291, 1.001545627,
1993.240365141, 1.001565473,
1993.301660986, 1.001806724,
1993.322093034, 1.001770425,
1993.342524981, 1.001621198,
1993.362956828, 1.001526325,
1993.383388875, 1.001701079,
1993.403820821, 1.001726867,
1993.424252667, 1.001555844,
1993.444684713, 1.001599901,
1993.465116658, 1.001615274,
1993.485548503, 1.001664078,
1993.546844337, 1.001627805,
1993.567276380, 1.001698218,
1993.587708324, 1.001672066,
1993.608140167, 1.001630177,
1993.628572210, 1.001753087,
1993.649004152, 1.001534344,
1993.669436194, 1.001572480,
1993.689868036, 1.001641162,
1993.710299977, 1.001552886,
1993.730732018, 1.001569435,
1993.751163859, 1.001613595,
1993.771595799, 1.001710543,
1993.792027839, 1.001704296,
1993.812459779, 1.001466423,
1993.832891618, 1.001519239,
1993.853323657, 1.001625628,
1993.873755596, 1.001752128,
1993.894187435, 1.001736216,
1993.914619473, 1.001748400,
1993.935051410, 1.001631467,
1993.955483248, 1.001855866,
1993.975915285, 1.001593809,
1994.037211094, 1.001559723,
1994.057642930, 1.001663682,
1994.078074965, 1.001649190,
1994.098506900, 1.001706104,
1994.118938735, 1.001750776,
1994.139370769, 1.001730459,
1994.159802703, 1.001682790,
1994.180234637, 1.001620733,
1994.200666570, 1.001728353,
1994.221098504, 1.001582669,
1994.282394301, 1.001770174,
1994.323258164, 1.001696337,
1994.343690095, 1.001634491,
1994.364122026, 1.001478436,
1994.384554057, 1.001487679,
1994.404985887, 1.001691611,
1994.425417816, 1.001488185,
1994.445849846, 1.001566667,
1994.466281675, 1.001564581,
1994.486713704, 1.001545755,
1994.507145633, 1.001701855,
1994.527577461, 1.001609168,
1994.548009488, 1.001601405,
1994.568441416, 1.001709235,
1994.588873243, 1.001761830,
1994.609305270, 1.001769441,
1994.629737197, 1.001634074,
1994.650169123, 1.001657964,
1994.670601049, 1.001743133,
1994.691032974, 1.001679732,
1994.711464800, 1.001780246,
1994.772760573, 1.001521341,
1994.793192597, 1.001575856,
1994.813624521, 1.001619328,
1994.834056344, 1.001381291,
1994.854488367, 1.001456463,
1994.874920290, 1.001455801,
1994.895352312, 1.001485900,
1994.915784134, 1.001542941,
1994.936216056, 1.001445050,
1994.956648077, 1.001449293,
1995.017943840, 1.001694121,
1995.038375660, 1.001592012,
1995.058807579, 1.001729526,
1995.079239599, 1.001677878,
1995.099671418, 1.001707703,
1995.120103337, 1.001622797,
1995.140535355, 1.001656245,
1995.160967173, 1.001570882,
1995.181399091, 1.001474271,
1995.201831109, 1.001428270,
1995.263126859, 1.001623856,
1995.283558776, 1.001239748,
1995.303990692, 1.001585099,
1995.324422607, 1.001714592,
1995.344854522, 1.001797303,
1995.365286437, 1.001724542,
1995.385718352, 1.001592450,
1995.406150266, 1.001501756,
1995.426582180, 1.001621337,
1995.447014094, 1.001693086,
1995.467446007, 1.001450795,
1995.487877920, 1.001387963,
1995.508309833, 1.001640114,
1995.528741646, 1.001545443,
1995.549173658, 1.001576630,
1995.569605570, 1.001361891,
1995.590037481, 1.001583774,
1995.610469392, 1.001675949,
1995.630901303, 1.001509014,
1995.651333214, 1.001612402,
1995.671765124, 1.001587758,
1995.692197034, 1.001596630,
1995.753492761, 1.001495086,
1995.773924770, 1.001611000,
1995.794356678, 1.001630954,
1995.814788486, 1.001548995,
1995.835220494, 1.001544028,
1995.855652401, 1.001840984,
1995.876084208, 1.001670468,
1995.896516215, 1.001662069,
1995.916948122, 1.001673038,
1995.937379928, 1.001733409,
1995.998675644, 1.001455258,
1996.019107649, 1.001445206,
1996.039539554, 1.001615895,
1996.059971458, 1.001500506,
1996.080403362, 1.001524987,
1996.100835265, 1.001583798,
1996.121267169, 1.001547928,
1996.141699072, 1.001614185,
1996.162130974, 1.001647532,
1996.182562877, 1.001619823,
1996.202994779, 1.001878366,
1996.223426681, 1.001757024,
1996.243858682, 1.001750226,
1996.264290483, 1.001647376,
1996.284722384, 1.001635830,
1996.305154384, 1.001779433,
1996.325586185, 1.001837814,
1996.346018084, 1.001731958,
1996.366450084, 1.001603207,
1996.386881883, 1.001447665,
1996.407313782, 1.001552868,
1996.489041475, 1.001821249,
1996.509473273, 1.001761260,
1996.529905270, 1.001810785,
1996.550337166, 1.001661891,
1996.570769063, 1.001867105,
1996.591200959, 1.002045124,
1996.632064751, 1.002078877,
1996.652496646, 1.001664340,
1996.672928541, 1.001658538,
1996.734224224, 1.001547791,
1996.754656117, 1.001704043,
1996.775088111, 1.001610461,
1996.795519904, 1.001548828,
1996.815951797, 1.001397398,
1996.836383789, 1.001593251,
1996.856815582, 1.001395552,
1996.877247474, 1.001702014,
1996.897679365, 1.001612938,
1996.918111257, 1.001562800,
1996.979406928, 1.001667170,
1996.999838919, 1.001802798,
1997.020270708, 1.001772400,
1997.040702598, 1.001658744,
1997.061134587, 1.001439530,
1997.101998265, 1.001467979,
1997.122430253, 1.001573574,
1997.142862141, 1.001703994,
1997.163293928, 1.001524993,
1997.224589590, 1.001815842,
1997.245021576, 1.001561505,
1997.265453462, 1.001690796,
1997.285885248, 1.001510547,
1997.306317234, 1.001710088,
1997.326749119, 1.001578014,
1997.347181104, 1.001565710,
1997.367612889, 1.001507391,
1997.388044773, 1.001536200,
1997.408476757, 1.001633591,
1997.428908541, 1.001434543,
1997.449340424, 1.001600798,
1997.469772407, 1.001678281,
1997.490204190, 1.001617456,
1997.510636073, 1.001559030,
1997.531068055, 1.001653995,
1997.551499937, 1.001459860,
1997.571931719, 1.001688563,
1997.592363700, 1.001586850,
1997.612795481, 1.001637009,
1997.633227362, 1.001476653,
1997.714954982, 1.001630655,
1997.735386761, 1.001530497,
1997.755818740, 1.001506348,
1997.776250619, 1.001611761,
1997.796682397, 1.001729538,
1997.817114375, 1.001845864,
1997.837546253, 1.001600836,
1997.857978031, 1.001511061,
1997.878410008, 1.001715235,
1997.898841885, 1.001704311,
1997.960137514, 1.001526879,
1997.980569390, 1.001584506,
1998.001001265, 1.001634923,
1998.021433140, 1.001516264,
1998.041865015, 1.001484468,
1998.082728764, 1.001559425,
1998.103160738, 1.001577141,
1998.123592612, 1.001627243,
1998.144024385, 1.001737117,
1998.164456358, 1.001634865,
1998.184888231, 1.001628244,
1998.205320004, 1.001545832,
1998.225751976, 1.001636278,
1998.246183848, 1.001705666,
1998.266615619, 1.001482162,
1998.287047591, 1.001691879,
1998.307479462, 1.001559175,
1998.348343203, 1.001733915,
1998.368774973, 1.001598743,
1998.389206943, 1.001629160,
1998.450502451, 1.001542878,
1998.470934420, 1.001603301,
1998.491366288, 1.001591675,
1998.511798156, 1.001553691,
1998.532230024, 1.001600499,
1998.552661892, 1.001614741,
1998.573093859, 1.001602684,
1998.593525626, 1.001691293,
1998.613957493, 1.001510149,
1998.634389459, 1.001789946,
1998.695685057, 1.001463198,
