BJD - 2454833, Corrected Flux
1983.862048293, 1.006992222,
1983.882480512, 1.007381238,
1983.902912531, 1.006864928,
1983.923344650, 1.007238928,
1983.943776868, 1.006892211,
1983.964208886, 1.007093330,
1983.984641003, 1.006781042,
1984.005073220, 1.006975330,
1984.025505236, 1.006913985,
1984.045937352, 1.006841630,
1984.066369568, 1.006475566,
1984.086801583, 1.007147130,
1984.107233698, 1.007217105,
1984.127665912, 1.007058011,
1984.148097926, 1.006755967,
1984.168530040, 1.006656918,
1984.188962253, 1.007250719,
1984.209394366, 1.006866251,
1984.229826378, 1.007064744,
1984.250258590, 1.006667488,
1984.270690701, 1.006841295,
1984.291122812, 1.006479253,
1984.311554923, 1.006709648,
1984.331987033, 1.007234269,
1984.352419243, 1.006928960,
1984.372851252, 1.006991903,
1984.393283261, 1.007082743,
1984.413715470, 1.006652506,
1984.475011793, 1.006517328,
1984.495443900, 1.006256758,
1984.515875906, 1.006531486,
1984.536308112, 1.006846300,
1984.556740218, 1.006287286,
1984.577172223, 1.006478702,
1984.597604428, 1.006494535,
1984.618036532, 1.006219697,
1984.638468636, 1.006409242,
1984.658900740, 1.006834963,
1984.679332843, 1.006634919,
1984.699764946, 1.006664675,
1984.720197148, 1.006351988,
1984.740629150, 1.006585658,
1984.761061352, 1.006455611,
1984.781493453, 1.006626893,
1984.801925453, 1.006268653,
1984.822357654, 1.006319143,
1984.842789754, 1.006451846,
1984.863221753, 1.006364292,
1984.883653952, 1.006566970,
1984.904086051, 1.006499568,
1984.985814341, 1.005931088,
1985.006246538, 1.006413029,
1985.026678634, 1.006672228,
1985.047110729, 1.006393684,
1985.067542825, 1.006200925,
1985.087974920, 1.006547728,
1985.108407014, 1.006315717,
1985.128839108, 1.005593348,
1985.149271203, 1.006351136,
1985.169703196, 1.005975801,
1985.190135388, 1.005846556,
1985.210567481, 1.005847261,
1985.230999673, 1.005449510,
1985.251431665, 1.005758489,
1985.271863756, 1.005459275,
1985.292295947, 1.006026156,
1985.312727937, 1.005766050,
1985.333160028, 1.005852467,
1985.353592217, 1.005663196,
1985.374024206, 1.005482330,
1985.394456295, 1.006113373,
1985.455752559, 1.005810069,
1985.476184746, 1.005668637,
1985.496616733, 1.005561326,
1985.517048820, 1.006297424,
1985.537481006, 1.005548479,
1985.557913091, 1.005690471,
1985.578345076, 1.005380016,
1985.598777261, 1.005313098,
1985.619209346, 1.005338727,
1985.639641329, 1.005884971,
1985.660073513, 1.005714206,
1985.680505596, 1.005698993,
1985.700937779, 1.005527234,
1985.721369761, 1.004989061,
1985.741801843, 1.005113401,
1985.762234025, 1.004914594,
1985.782666006, 1.005247804,
1985.803098086, 1.005581720,
1985.823530267, 1.005127647,
1985.843962246, 1.004656922,
1985.864394326, 1.004828516,
1985.884826405, 1.005088409,
1985.946122640, 1.004766008,
1985.966554718, 1.005007470,
1985.986986795, 1.005190588,
1986.007418872, 1.004843543,
1986.027850948, 1.004716876,
1986.048283024, 1.004937744,
1986.068715199, 1.005065258,
1986.089147174, 1.004515097,
1986.109579249, 1.005008573,
1986.130011423, 1.004736927,
1986.150443397, 1.004657837,
1986.170875571, 1.004820169,
1986.191307644, 1.005162461,
1986.211739617, 1.004723323,
1986.232171789, 1.005021608,
1986.252603861, 1.004517533,
1986.273035832, 1.004649179,
1986.293468003, 1.004639120,
1986.313900074, 1.004876118,
1986.334332045, 1.004715572,
1986.354764214, 1.004834568,
1986.375196284, 1.004320262,
1986.395628353, 1.004600396,
1986.416060422, 1.004694048,
1986.436492490, 1.004137472,
1986.456924558, 1.004344072,
1986.477356626, 1.004342223,
1986.497788693, 1.007146493,
1986.518220759, 1.004208739,
1986.538652926, 1.004629845,
1986.559084892, 1.004746751,
1986.579516957, 1.005045617,
1986.599949022, 1.005081084,
1986.620381087, 1.005530345,
1986.702109442, 1.004127876,
1986.722541405, 1.003856123,
1986.742973467, 1.004136085,
1986.763405629, 1.003904475,
1986.783837591, 1.003806109,
1986.804269652, 1.004190068,
1986.824701813, 1.004080048,
1986.865565833, 1.004131028,
1986.926862011, 1.003906791,
1986.947294169, 1.003675164,
1986.967726227, 1.003521135,
1986.988158185, 1.003971209,
1987.008590342, 1.003907610,
1987.029022399, 1.003306050,
1987.049454356, 1.004375773,
1987.069886512, 1.003692874,
1987.090318567, 1.004687160,
1987.110750723, 1.003732483,
1987.172046886, 1.003549482,
1987.192478840, 1.003980910,
1987.212910893, 1.003082098,
1987.233343046, 1.003803966,
1987.253774999, 1.003315953,
1987.274207051, 1.003501430,
1987.294639203, 1.003333074,
1987.315071154, 1.003681729,
1987.335503205, 1.003660240,
1987.355935356, 1.003548677,
1987.376367306, 1.002951910,
1987.396799356, 1.003263268,
1987.417231405, 1.003423130,
1987.437663454, 1.003398822,
1987.458095503, 1.003106334,
1987.478527651, 1.002786886,
1987.498959599, 1.002884205,
1987.519391747, 1.002714999,
1987.539823794, 1.002984510,
1987.560255740, 1.003111380,
1987.580687887, 1.002928112,
1987.601119933, 1.003204390,
1987.662416069, 1.002661538,
1987.682848013, 1.002681823,
1987.703280157, 1.002919772,
1987.723712200, 1.002872962,
1987.744144244, 1.002911985,
1987.764576286, 1.004037012,
1987.785008329, 1.002435498,
1987.805440371, 1.003117890,
1987.825872413, 1.002170131,
1987.846304454, 1.002506922,
1987.907600576, 1.002881577,
1987.928032616, 1.002499550,
1987.948464755, 1.003118453,
1987.968896694, 1.002752077,
1987.989328832, 1.003202277,
1988.009760871, 1.002811235,
1988.030192809, 1.002409639,
1988.050624946, 1.002944086,
1988.071056983, 1.002852760,
1988.091488920, 1.002970089,
1988.111921056, 1.002599188,
1988.132352992, 1.002746696,
1988.152785028, 1.002246142,
1988.173217163, 1.002609854,
1988.193649098, 1.002407019,
1988.214081132, 1.002719648,
1988.234513266, 1.002978379,
1988.254945200, 1.002851529,
1988.275377233, 1.002292649,
1988.295809366, 1.002302956,
1988.316241398, 1.002451103,
1988.336673331, 1.002220813,
1988.397969425, 1.002460989,
1988.418401555, 1.002280865,
1988.438833586, 1.002191239,
1988.459265715, 1.002372503,
1988.479697645, 1.002505655,
1988.500129674, 1.002371336,
1988.520561802, 1.002436724,
1988.540993731, 1.002001529,
1988.561425759, 1.001956026,
1988.643153967, 1.002358557,
1988.663585893, 1.002225113,
1988.684017918, 1.002497573,
1988.704450044, 1.002077861,
1988.724881969, 1.003064769,
1988.745313993, 1.002344434,
1988.765746118, 1.002503042,
1988.786178141, 1.001808505,
1988.806610065, 1.002294898,
1988.827042188, 1.002231655,
1988.908770176, 1.002457906,
1988.929202297, 1.002370790,
1988.949634318, 1.002025872,
1988.970066239, 1.001881080,
1988.990498359, 1.002197274,
1989.010930378, 1.001953841,
1989.031362297, 1.002322983,
1989.051794416, 1.002244763,
1989.072226435, 1.002247801,
1989.092658353, 1.002157288,
1989.113090471, 1.002133588,
1989.133522488, 1.001991318,
1989.153954505, 1.002057160,
1989.174386522, 1.002201386,
1989.194818538, 1.001831988,
1989.215250554, 1.001866402,
1989.235682569, 1.002212459,
1989.256114585, 1.001723320,
1989.276546600, 1.002312439,
1989.296978714, 1.002113031,
1989.317410628, 1.001872648,
1989.378706668, 1.002029620,
1989.399138781, 1.001793440,
1989.419570793, 1.002502447,
1989.440002705, 1.002143097,
1989.460434816, 1.001976965,
1989.480866827, 1.001898541,
1989.501298738, 1.001960157,
1989.521730848, 1.002355007,
1989.542162858, 1.001543348,
1989.562594768, 1.002213794,
1989.583026877, 1.001809600,
1989.603458886, 1.001780610,
1989.623890795, 1.001627793,
1989.644322902, 1.001741586,
1989.664754910, 1.001923447,
1989.685186818, 1.001503754,
1989.705618925, 1.001695164,
1989.726050931, 1.001683620,
1989.746482838, 1.001520704,
1989.766914943, 1.001781673,
1989.787346949, 1.001601230,
1989.807778854, 1.001783917,
1989.869075068, 1.002091839,
1989.889506971, 1.002107427,
1989.909938974, 1.001897075,
1989.930371078, 1.001866652,
1989.950802980, 1.001965988,
1989.971234982, 1.002263615,
1989.991667084, 1.002331054,
1990.012098986, 1.001574817,
1990.032530987, 1.002058018,
1990.052963088, 1.002190104,
1990.073394988, 1.002127032,
1990.093826988, 1.002113760,
1990.114259088, 1.001850778,
1990.134691087, 1.002156293,
1990.155122986, 1.001799920,
1990.175555085, 1.002166818,
1990.195987083, 1.001980367,
1990.216418981, 1.002038088,
1990.236851078, 1.002146387,
1990.257283075, 1.001871998,
1990.277715072, 1.002165695,
1990.359443056, 1.001861104,
1990.379874950, 1.002114081,
1990.400307045, 1.001994819,
1990.441170933, 1.002236700,
1990.461603027, 1.002204380,
1990.482035020, 1.002381926,
1990.502467013, 1.001974550,
1990.522899005, 1.002044131,
1990.543330997, 1.002303299,
1990.604626971, 1.002471408,
1990.625058962, 1.001963543,
1990.645491052, 1.002175481,
1990.665922942, 1.001630323,
1990.686354932, 1.002634472,
1990.706787021, 1.002103284,
1990.727218910, 1.001876458,
1990.747650998, 1.002396227,
1990.768082986, 1.002165847,
1990.788514874, 1.002038635,
1990.849810835, 1.002110739,
1990.870242921, 1.002744748,
1990.890674907, 1.001981198,
1990.911106793, 1.002301799,
1990.931538878, 1.002092076,
1990.951970863, 1.002506823,
1990.972402847, 1.002360654,
1990.992834832, 1.002523119,
1991.013266815, 1.002294538,
1991.033698799, 1.002249585,
1991.054130782, 1.002274702,
1991.074562764, 1.002596059,
1991.094994647, 1.002009686,
1991.115426729, 1.002357595,
1991.135858710, 1.002251244,
1991.156290792, 1.002455517,
1991.176722673, 1.002169132,
1991.197154653, 1.002403382,
1991.217586734, 1.002021722,
1991.238018614, 1.001702281,
1991.258450593, 1.002266078,
1991.278882672, 1.002497813,
1991.340178608, 1.002448794,
1991.360610485, 1.002424683,
1991.381042463, 1.002144443,
1991.401474540, 1.002783193,
1991.421906416, 1.002151061,
1991.442338393, 1.002537016,
1991.462770469, 1.002424422,
1991.483202444, 1.001972296,
1991.503634320, 1.001930223,
1991.524066395, 1.002203877,
1991.544498369, 1.002340442,
1991.564930244, 1.002557163,
1991.585362317, 1.002415935,
1991.605794291, 1.002787015,
1991.626226364, 1.002011803,
1991.646658237, 1.002294153,
1991.667090209, 1.002397351,
1991.687522281, 1.002183750,
1991.707954153, 1.002056281,
1991.728386125, 1.002146015,
1991.748818096, 1.002091044,
1991.769250066, 1.002328642,
1991.789682037, 1.002512012,
1991.810114007, 1.002114775,
1991.830545976, 1.002762660,
1991.850977946, 1.002694503,
1991.871409915, 1.002309497,
1991.891841883, 1.001792728,
1991.912273852, 1.002208684,
1991.932705819, 1.002413267,
1991.953137787, 1.002034788,
1991.973569754, 1.002532035,
1991.994001821, 1.002551007,
1992.014433688, 1.002267529,
1992.075729585, 1.002512927,
1992.096161651, 1.002494907,
1992.116593615, 1.001923101,
1992.137025480, 1.002240612,
1992.157457544, 1.002528392,
1992.177889508, 1.002135864,
1992.198321371, 1.002113993,
1992.218753434, 1.002429599,
1992.239185397, 1.002012573,
1992.259617259, 1.002075086,
1992.300481283, 1.001941121,
1992.320913244, 1.001948287,
1992.341345205, 1.002045947,
1992.361777166, 1.002043145,
1992.382209126, 1.001936951,
1992.402641086, 1.002142698,
1992.423073046, 1.002222492,
1992.443505105, 1.002312989,
1992.463937064, 1.002651398,
1992.484368923, 1.002370841,
1992.504800981, 1.002191748,
1992.525232839, 1.002216443,
1992.545664796, 1.002212354,
1992.566096854, 1.002145853,
1992.586528710, 1.001746713,
1992.606960667, 1.001982744,
1992.647824579, 1.002073355,
1992.668256534, 1.002355364,
1992.688688589, 1.002163226,
1992.709120444, 1.002216672,
1992.729552399, 1.002025800,
1992.749984453, 1.001713169,
1992.811280313, 1.002162425,
1992.831712266, 1.001665960,
1992.852144218, 1.002005391,
1992.872576171, 1.002026221,
1992.893008122, 1.002204180,
1992.913440074, 1.001936452,
1992.933872025, 1.001895665,
1992.954303976, 1.001983645,
1992.974736026, 1.001942192,
1992.995167876, 1.002309155,
1993.015599826, 1.001762622,
1993.036031875, 1.002006139,
1993.056463724, 1.001343938,
1993.076895673, 1.001487970,
1993.097327721, 1.001815568,
1993.117759569, 1.001914010,
1993.138191517, 1.001899549,
1993.158623564, 1.001950731,
1993.179055411, 1.001912208,
1993.199487358, 1.001932761,
1993.219919404, 1.002222687,
1993.240351250, 1.001454210,
1993.301647086, 1.001720232,
1993.322079131, 1.001894653,
1993.342511075, 1.001308640,
1993.362942919, 1.001410285,
1993.383374963, 1.001822302,
1993.403806906, 1.001955981,
1993.424238749, 1.001509541,
1993.444670792, 1.001585923,
1993.465102734, 1.001863614,
1993.485534576, 1.001773774,
1993.546830400, 1.001525351,
1993.567262441, 1.001668144,
1993.587694381, 1.001342298,
1993.608126221, 1.001677975,
1993.628558260, 1.001440493,
1993.648990200, 1.001574810,
1993.669422239, 1.001688336,
1993.689854077, 1.001460307,
1993.710286016, 1.001462337,
1993.730718054, 1.001309505,
1993.751149891, 1.001118810,
1993.771581829, 1.001350140,
1993.792013866, 1.001036069,
1993.812445802, 1.001640927,
1993.832877639, 1.001117406,
1993.853309675, 1.001002422,
1993.873741610, 1.001085166,
1993.894173446, 1.001403090,
1993.914605481, 1.001460763,
1993.935037415, 1.001862957,
1993.955469250, 1.001410750,
1993.975901284, 1.001063046,
1994.037197084, 1.000992683,
1994.057628916, 1.001466490,
1994.078060949, 1.001313485,
1994.098492881, 1.001436372,
1994.118924712, 1.001094715,
1994.139356744, 1.000813615,
1994.159788675, 1.001332310,
1994.180220606, 1.001510938,
1994.200652536, 1.001371006,
1994.221084466, 1.001326247,
1994.282380254, 1.001154425,
1994.302812183, 1.001074611,
1994.323244111, 1.001057096,
1994.343676039, 1.001397161,
1994.364107967, 1.001312939,
1994.384539995, 1.001126935,
1994.404971822, 1.001129345,
1994.425403749, 1.000941499,
1994.445835775, 1.000556340,
1994.466267601, 1.001014363,
1994.486699627, 1.000751278,
1994.507131553, 1.000923396,
1994.527563378, 1.001245511,
1994.547995402, 1.001015512,
1994.568427327, 1.001358544,
1994.588859151, 1.001016079,
1994.609291175, 1.000906492,
1994.629723099, 1.000608151,
1994.650155022, 1.000854490,
1994.670586945, 1.001279047,
1994.691018867, 1.001186565,
1994.711450689, 1.000869952,
1994.772746454, 1.001474257,
1994.793178475, 1.000992831,
1994.813610396, 1.001100648,
1994.834042216, 1.000882710,
1994.854474236, 1.000679082,
1994.874906156, 1.000684728,
1994.895338175, 1.000989177,
1994.915769994, 1.000915483,
1994.936201913, 1.000995245,
1994.956633931, 1.000920555,
1995.017929685, 1.000438210,
1995.038361502, 1.000736287,
1995.058793419, 1.000931925,
1995.079225435, 1.000858788,
1995.099657251, 1.000772769,
1995.120089167, 1.001277877,
1995.140521183, 1.000945279,
1995.160952998, 1.000534892,
1995.181384913, 1.000758669,
1995.201816927, 1.000682914,
1995.263112669, 1.000911519,
1995.283544582, 1.000706793,
1995.303976495, 1.000785447,
1995.324408408, 1.000649451,
1995.344840320, 1.000845426,
1995.365272232, 1.000705110,
1995.385704144, 1.000484229,
1995.406136055, 1.000301472,
1995.426567966, 1.000615400,
1995.446999877, 1.000567199,
1995.467431788, 1.000489124,
1995.487863698, 1.000892532,
1995.508295608, 1.000393516,
1995.528727417, 1.000185194,
1995.549159426, 1.000387441,
1995.569591335, 1.000501062,
1995.590023244, 1.001157559,
1995.610455152, 1.000455895,
1995.630887060, 1.000537875,
1995.651318967, 1.000935749,
1995.671750874, 1.000607922,
1995.692182781, 1.001045470,
1995.753478500, 0.999916992,
1995.773910506, 1.000547523,
1995.794342411, 1.000339029,
1995.814774217, 1.000005144,
1995.835206221, 1.000603127,
1995.855638126, 1.000466555,
1995.876069930, 1.000257280,
1995.896501934, 1.000391842,
1995.916933837, 1.000408945,
1995.937365641, 1.000180935,
1995.998661348, 1.000205924,
1996.019093350, 1.000166285,
1996.039525252, 1.000247280,
1996.059957153, 1.000349563,
1996.080389054, 0.999985576,
1996.100820955, 1.000067980,
1996.121252855, 1.000448163,
1996.141684756, 1.000141974,
1996.162116655, 1.000489255,
1996.182548555, 0.999979351,
1996.202980454, 0.999875838,
1996.223412353, 1.000324016,
1996.243844351, 0.999721013,
1996.264276150, 0.999962416,
1996.284708048, 0.999998365,
1996.305140045, 0.999770974,
1996.325571842, 1.000183780,
1996.346003740, 0.999608396,
1996.366435736, 1.000225143,
1996.386867533, 0.999781843,
1996.407299429, 1.000443502,
1996.427731424, 0.999642374,
1996.489027110, 1.000082586,
1996.509458905, 0.999592471,
1996.529890899, 0.999950029,
1996.550322793, 1.000319247,
1996.570754686, 1.000113416,
1996.591186580, 0.999704794,
1996.611618473, 0.999834574,
1996.632050365, 0.999729238,
1996.652482258, 0.999645250,
1996.672914150, 0.999957729,
1996.734209824, 0.999526153,
1996.754641715, 0.999395123,
1996.775073706, 0.999451158,
1996.795505496, 0.999952671,
1996.815937386, 0.999224106,
1996.836369376, 0.999244638,
1996.856801165, 0.999325645,
1996.877233054, 0.999520008,
1996.897664943, 0.999344516,
1996.918096832, 0.999413691,
1996.979392495, 0.999386374,
1996.999824482, 0.999506952,
1997.020256269, 0.999203104,
1997.040688156, 0.998928033,
1997.061120142, 0.999422098,
1997.101983814, 0.999431365,
1997.122415800, 0.999088851,
1997.142847685, 0.999392083,
1997.163279470, 0.999037933,
1997.224575122, 0.998851627,
1997.245007106, 0.999149921,
1997.265438990, 0.999002352,
1997.285870773, 0.998657048,
1997.306302755, 0.999345411,
1997.326734638, 0.998974683,
1997.347166620, 0.999208718,
1997.367598402, 0.998769402,
1997.388030283, 0.999316341,
1997.408462265, 0.998976003,
1997.428894046, 0.998369688,
1997.449325926, 0.998898134,
1997.469757907, 0.998856854,
1997.490189687, 0.998761593,
1997.531053546, 0.998513354,
1997.551485425, 0.998276126,
1997.571917204, 0.998352409,
1997.592349182, 0.998524554,
1997.612780961, 0.998586876,
1997.633212839, 0.998547837,
1997.653644817, 0.998360556,
1997.714940448, 0.998338203,
1997.735372224, 0.998282495,
1997.755804201, 0.998504742,
1997.776236077, 0.998487058,
1997.796667852, 0.997923927,
1997.817099827, 0.998077414,
1997.837531703, 0.998523951,
1997.857963477, 0.998253888,
1997.878395452, 0.998565443,
1997.898827326, 0.997972438,
1997.960122947, 0.997936601,
1997.980554820, 0.997680101,
1998.000986693, 0.997746455,
1998.021418565, 0.997310140,
1998.041850437, 0.997917646,
1998.062282409, 0.997588583,
1998.082714180, 0.997690569,
1998.103146151, 0.997761318,
1998.123578022, 0.997462692,
1998.144009793, 0.997813519,
1998.164441764, 0.998443544,
1998.184873634, 0.997608720,
1998.205305403, 0.997398923,
1998.225737373, 0.997739931,
1998.246169242, 0.997502240,
1998.266601011, 0.997428438,
1998.287032980, 0.997129191,
