BJD - 2454833, Corrected Flux
1979.183084375, 1.002113683,
1979.203516596, 1.001941920,
1979.223948817, 1.001258743,
1979.244381037, 1.001355687,
1979.264813258, 1.002051853,
1979.285245477, 1.000596172,
1979.305677696, 1.001323317,
1979.326109915, 1.001082306,
1979.346542133, 1.002009653,
1979.366974450, 1.001352194,
1979.387406568, 1.001193184,
1979.407838784, 1.001912805,
1979.428271101, 1.002215160,
1979.448703216, 1.001739610,
1979.469135432, 1.001074398,
1979.489567747, 1.001990614,
1979.509999861, 1.001905356,
1979.530432076, 1.001365539,
1979.550864389, 1.001452537,
1979.571296502, 1.001899030,
1979.591728815, 1.001170511,
1979.612161027, 1.001257210,
1979.632593239, 1.001468556,
1979.653025450, 1.003215295,
1979.673457661, 1.000635519,
1979.693889871, 1.001242962,
1979.714322081, 1.001885491,
1979.734754290, 1.001894487,
1979.775618708, 1.002005884,
1979.796050916, 1.001524877,
1979.816483124, 1.000957393,
1979.836915431, 1.001272459,
1979.857347538, 1.002036820,
1979.877779744, 1.002178268,
1979.898211950, 1.001177630,
1979.918644155, 1.000802195,
1979.939076360, 1.001163069,
1979.959508565, 1.000699102,
1979.979940769, 1.000914242,
1980.000372972, 1.002657815,
1980.020805176, 1.002229108,
1980.041237378, 1.001736493,
1980.061669680, 1.001061883,
1980.082101782, 1.001559849,
1980.102533983, 1.000865882,
1980.122966284, 1.001541676,
1980.143398385, 1.000767919,
1980.163830585, 1.001092584,
1980.184262884, 1.001475131,
1980.204695083, 1.001496971,
1980.225127182, 1.001606913,
1980.245559480, 1.000787862,
1980.265991678, 1.001847403,
1980.286423775, 1.001206725,
1980.306856072, 1.000834694,
1980.327288268, 1.000792376,
1980.347720364, 1.001748873,
1980.368152659, 1.002829570,
1980.388584854, 1.001639153,
1980.409016949, 1.000929610,
1980.429449243, 1.001150655,
1980.449881437, 1.000395610,
1980.470313630, 1.001158250,
1980.490745823, 1.001603242,
1980.511178015, 1.000830105,
1980.531610307, 1.001695681,
1980.572474589, 1.001047965,
1980.592906880, 1.001038643,
1980.613338970, 1.002317817,
1980.633771160, 1.000980492,
1980.654203449, 1.001525249,
1980.674635538, 1.000905958,
1980.695067726, 1.001945529,
1980.715500014, 1.001648230,
1980.735932101, 1.002925720,
1980.756364288, 1.001375553,
1980.776796575, 1.002161488,
1980.797228661, 1.000329761,
1980.817660846, 1.001360157,
1980.838093132, 1.000814404,
1980.858525216, 1.000711349,
1980.878957400, 1.001521722,
1980.899389684, 1.006192325,
1980.919821768, 1.000917453,
1980.940253951, 1.001258396,
1980.960686233, 1.001472269,
1980.981118315, 1.000640633,
1981.042414959, 1.000638763,
1981.062847139, 1.001290161,
1981.083279319, 1.000970452,
1981.103711498, 1.001779957,
1981.124143677, 1.001213387,
1981.144575856, 1.001257336,
1981.165008034, 1.001559175,
1981.185440311, 1.002186435,
1981.205872389, 1.002506504,
1981.226304566, 1.001010230,
1981.246736842, 1.000729035,
1981.267168918, 1.000698160,
1981.287601093, 1.001558212,
1981.308033368, 1.001698898,
1981.328465442, 1.001758163,
1981.348897616, 1.000829558,
1981.369329890, 1.000825501,
1981.389761963, 1.001672205,
1981.410194136, 1.001240909,
1981.430626308, 1.000495034,
1981.451058480, 1.000848695,
1981.471490752, 1.001548052,
1981.594083771, 1.000669165,
1981.614515940, 1.002248291,
1981.634948008, 0.999933416,
1981.655380275, 1.001753413,
1981.675812442, 1.000728717,
1981.696244509, 1.001051961,
1981.716676775, 1.001153555,
1981.737108941, 0.999737222,
1981.757541006, 1.001301459,
1981.777973271, 1.000570975,
1981.798405435, 1.000478486,
1981.818837499, 1.000528298,
1981.839269763, 1.002501896,
1981.859701926, 1.000941146,
1981.880134089, 1.000413544,
1981.900566251, 1.002000619,
1981.920998413, 1.001339433,
1981.941430674, 1.001587245,
1981.961862735, 1.000047347,
1981.982294896, 1.001167283,
1982.002727156, 1.001357379,
1982.023159316, 1.001255350,
1982.043591374, 1.001190830,
1982.064023633, 1.001198272,
1982.084455791, 1.001557217,
1982.104887849, 1.000221660,
1982.125320107, 1.000585967,
1982.145752164, 1.000429083,
1982.166184320, 1.000697190,
1982.186616576, 1.001617913,
1982.207048632, 1.001175086,
1982.227480788, 1.001325296,
1982.247913043, 1.001227428,
1982.268345097, 1.001784043,
1982.288777251, 1.000969943,
1982.309209504, 1.003240144,
1982.329641558, 1.001450988,
1982.350073710, 1.000336377,
1982.370505963, 1.001547896,
1982.390938114, 1.000870717,
1982.411370266, 1.001483566,
1982.431802417, 1.001671896,
1982.452234567, 1.000691987,
1982.472666717, 1.000829522,
1982.493098867, 1.001393371,
1982.513531016, 1.001746018,
1982.533963265, 1.002240551,
1982.554395313, 1.000826970,
1982.574827461, 1.000407803,
1982.595259709, 1.001155575,
1982.615691756, 1.000856269,
1982.636123902, 1.000898111,
1982.656556149, 1.001170847,
1982.676988194, 1.000930745,
1982.697420340, 1.000359853,
1982.717852584, 1.001134638,
1982.738284629, 1.000150544,
1982.758716773, 1.001452546,
1982.779149017, 1.000382254,
1982.799581060, 1.001099458,
1982.820013203, 1.002066420,
1982.840445445, 1.000576084,
1982.860877587, 1.000927115,
1982.881309728, 1.001196907,
1982.901741870, 1.000877062,
1982.922173910, 1.001447379,
1982.942606150, 1.000909858,
1982.983470329, 0.999727859,
1983.003902568, 1.000977409,
1983.024334707, 1.000467876,
1983.044766745, 1.000223314,
1983.065198982, 1.001594641,
1983.085631120, 1.000630315,
1983.106063157, 1.000890441,
1983.126495393, 1.001327796,
1983.146927529, 1.001045445,
1983.167359565, 1.004295420,
1983.187791800, 1.000549340,
1983.208223934, 1.000856725,
1983.228656068, 1.001096732,
1983.249088202, 1.001916211,
1983.269520335, 1.000958920,
1983.289952468, 1.000904142,
1983.310384601, 1.000837050,
1983.330816733, 1.000604649,
1983.351248965, 1.000291658,
1983.371681096, 0.999297358,
1983.392113127, 1.008441230,
1983.412545357, 1.000611008,
1983.432977487, 1.000800020,
1983.473841746, 1.001642374,
1983.494273875, 1.001874270,
1983.514705903, 1.000588496,
1983.535138131, 1.000256275,
1983.555570258, 1.000875860,
1983.576002285, 1.000567544,
1983.596434512, 1.001066801,
1983.616866638, 1.001261403,
1983.637298664, 1.001651377,
1983.657730889, 1.001938357,
1983.678162914, 1.000529133,
1983.698595138, 1.000205299,
1983.719027262, 1.000946180,
1983.739459286, 1.001760777,
1983.759891409, 1.000633712,
1983.780323632, 1.000980322,
1983.800755754, 1.000167659,
1983.821187876, 1.000865839,
1983.841619998, 1.001041145,
1983.862052119, 1.000669078,
1983.882484340, 1.001777529,
1983.902916360, 1.000222362,
1983.923348480, 1.000785534,
1983.943780699, 1.001817858,
1983.964212718, 1.001267069,
1983.984644837, 1.000500447,
1984.005077055, 1.000327148,
1984.025509073, 1.000761967,
1984.045941190, 1.000925724,
1984.066373407, 1.001241018,
1984.086805424, 1.001083867,
1984.107237540, 1.000844246,
1984.127669756, 1.000807723,
1984.148101771, 1.000158674,
1984.168533886, 1.000885717,
1984.188966100, 1.000820092,
1984.209398214, 1.000385879,
1984.250262441, 1.000489824,
1984.270694554, 1.000182056,
1984.311558778, 0.999844115,
1984.331990889, 1.000466200,
1984.352423101, 1.001059990,
1984.372855111, 1.000782195,
1984.393287121, 1.000823453,
1984.413719331, 1.000282671,
1984.475015658, 1.000692918,
1984.495447766, 1.001651516,
1984.515879774, 1.001037316,
1984.536311982, 1.001148850,
1984.556744088, 1.001913769,
1984.577176095, 1.000214402,
1984.597608301, 1.001254935,
1984.618040407, 1.000073153,
1984.638472512, 1.001015321,
1984.658904617, 1.000253989,
1984.679336721, 1.001195896,
1984.699768825, 1.000865259,
1984.720201029, 1.000716227,
1984.740633032, 1.000261328,
1984.761065235, 1.000716163,
1984.781497337, 1.000044454,
1984.801929339, 1.000786767,
1984.822361541, 1.000067542,
1984.842793642, 0.999740928,
1984.863225643, 0.999876601,
1984.883657843, 1.001297605,
1984.904089943, 1.000152541,
1984.985818239, 1.000138626,
1985.006250437, 1.001616944,
1985.026682534, 1.000435351,
1985.047114631, 1.001494483,
1985.067546728, 1.002505598,
1985.087978824, 1.000899018,
1985.108410919, 1.000682907,
1985.128843015, 1.000855738,
1985.149275110, 1.000869360,
1985.169707105, 1.001277921,
1985.190139299, 1.001117394,
1985.210571392, 1.000939437,
1985.231003586, 1.000604368,
1985.251435579, 1.000586194,
1985.271867671, 1.000517094,
1985.292299864, 1.000614429,
1985.312731855, 1.000834652,
1985.333163947, 1.001608647,
1985.353596138, 1.000594033,
1985.374028128, 1.001153310,
1985.394460218, 1.000258762,
1985.455756486, 1.000984145,
1985.476188675, 1.000087885,
1985.496620663, 1.001175248,
1985.517052750, 1.000085788,
1985.537484938, 1.000593166,
1985.557917024, 1.000797734,
1985.578349011, 1.000810062,
1985.598781197, 1.001300878,
1985.619213283, 1.000315283,
1985.639645268, 1.000098007,
1985.660077453, 1.001357225,
1985.680509537, 1.000981115,
1985.700941721, 1.000254486,
1985.721373705, 1.000079098,
1985.741805788, 0.999906027,
1985.762237971, 0.999683623,
1985.782669953, 1.001154862,
1985.803102035, 1.000312106,
1985.823534217, 1.001227042,
1985.843966198, 0.999479171,
1985.864398279, 0.999571150,
1985.884830359, 0.999935094,
1985.946126598, 1.000659288,
1985.966558677, 1.000991710,
1985.986990755, 1.000754180,
1986.007422833, 1.000804332,
1986.027854910, 1.001040637,
1986.048286988, 1.000438562,
1986.068719165, 1.000790811,
1986.089151141, 1.000133799,
1986.109583217, 1.000229396,
1986.130015392, 1.000718590,
1986.150447368, 1.001121490,
1986.170879542, 1.001109225,
1986.191311617, 1.000176070,
1986.211743591, 1.000423081,
1986.232175764, 1.000208926,
1986.252607837, 1.000280766,
1986.273039810, 1.000424638,
1986.313904054, 1.000041855,
1986.334336026, 0.999984013,
1986.354768197, 0.999713755,
1986.375200268, 1.000728185,
1986.395632338, 1.000477413,
1986.416064408, 1.000111040,
1986.436496478, 0.999494127,
1986.456928547, 1.000559567,
1986.477360616, 0.999618700,
1986.497792684, 1.000647697,
1986.538656920, 1.000434735,
1986.559088887, 1.000817953,
1986.579520954, 1.000736557,
1986.620385086, 1.001354417,
1986.681681282, 1.000138520,
1986.702113446, 1.000066225,
1986.722545410, 1.000488866,
1986.742977474, 1.001187635,
1986.763409637, 1.000936035,
1986.783841600, 1.000208080,
1986.804273662, 1.000145675,
1986.824705824, 1.000847981,
1986.845137786, 1.001053106,
1986.865569847, 0.999657879,
1986.926866029, 1.001152730,
1986.947298188, 1.000413956,
1986.967730247, 1.000953532,
1986.988162207, 1.000023775,
1987.008594365, 1.000393539,
1987.029026423, 1.000707640,
1987.049458381, 1.000796290,
1987.069890538, 1.001308630,
1987.090322595, 1.001363705,
1987.110754752, 1.000014082,
1987.172050919, 1.000259406,
1987.192482874, 1.000105257,
1987.212914929, 0.999594603,
1987.233347083, 1.000640556,
1987.253779037, 1.000458660,
1987.274211090, 1.000455470,
1987.294643243, 1.000434608,
1987.315075195, 1.000269585,
1987.335507248, 0.999387455,
1987.355939400, 0.999319831,
1987.376371351, 1.000304695,
1987.396803402, 0.999597790,
1987.417235453, 1.000785321,
1987.437667503, 1.000821838,
1987.458099553, 1.000496887,
1987.478531703, 1.000814477,
1987.498963652, 1.000498432,
1987.519395800, 0.999660553,
1987.539827849, 0.999878966,
1987.560259797, 1.000051985,
1987.580691944, 1.000411500,
1987.601123991, 1.000230868,
1987.662420131, 0.999987710,
1987.682852076, 0.999707150,
1987.703284222, 1.000890970,
1987.723716266, 1.000138164,
1987.744148311, 1.001415513,
1987.764580355, 1.000240740,
1987.785012399, 0.999751631,
1987.805444442, 0.999874676,
1987.846308528, 0.999913790,
1987.907604653, 0.999650262,
1987.928036694, 1.000238443,
1987.948468834, 1.001008733,
1987.968900775, 1.000283911,
1987.989332914, 1.000285867,
1988.009764954, 0.999869460,
1988.030196893, 1.000213919,
1988.050629032, 1.001409735,
1988.071061070, 0.999616140,
1988.091493008, 0.999708415,
1988.111925146, 0.999930251,
1988.132357083, 0.999996651,
1988.152789119, 1.000389993,
1988.173221256, 0.999749385,
1988.193653192, 0.999643386,
1988.214085228, 1.000278035,
1988.234517363, 1.000189990,
1988.254949298, 1.000193221,
1988.275381332, 1.000328629,
1988.295813466, 1.000064190,
1988.316245500, 1.000368045,
1988.336677434, 0.999543450,
1988.397973531, 0.999944468,
1988.418405663, 0.999839111,
1988.438837694, 1.000212409,
1988.459269825, 1.000279496,
1988.479701756, 0.999214508,
1988.500133786, 0.999804543,
1988.520565916, 1.000266225,
1988.540997845, 0.998874485,
1988.561429875, 0.999737397,
1988.581862004, 0.999877635,
1988.643158088, 1.000262111,
1988.663590015, 1.000534024,
1988.684022042, 1.000015159,
1988.704454168, 0.999300788,
1988.724886094, 1.001289951,
1988.745318120, 1.000279770,
1988.765750246, 1.000286697,
1988.786182270, 0.999916748,
1988.806614195, 1.000004818,
1988.827046319, 0.999481794,
1988.908774313, 1.000160330,
1988.929206435, 0.999760138,
1988.949638457, 1.000193913,
1988.970070378, 1.023469015,
1988.990502500, 0.999642553,
1989.010934521, 1.000735899,
1989.031366441, 1.001109568,
1989.051798561, 0.999741410,
1989.072230581, 1.000136896,
1989.092662500, 1.000914957,
1989.113094619, 1.000254673,
1989.133526638, 1.000572901,
1989.153958656, 1.000103834,
1989.174390674, 0.999654306,
1989.194822691, 1.000650240,
1989.215254709, 1.000576800,
1989.256118742, 1.000487847,
1989.276550758, 1.000225010,
1989.296982873, 0.999332751,
1989.317414789, 1.000232000,
1989.378710832, 1.000424915,
1989.399142946, 1.000219456,
1989.419574959, 1.000268563,
1989.440006872, 1.000953264,
1989.460438985, 0.999128739,
1989.480870997, 0.999612958,
1989.501302909, 0.999139105,
1989.521735020, 1.000520575,
1989.542167032, 0.999256866,
1989.562598943, 1.000551145,
1989.583031053, 0.999957398,
1989.603463063, 0.999283012,
1989.623894973, 0.999589021,
1989.644327082, 1.000750507,
1989.664759091, 0.999825056,
1989.685190999, 0.999918860,
1989.705623108, 1.001006273,
1989.726055116, 1.000008887,
1989.746487023, 0.999947516,
1989.766919130, 1.000613886,
1989.787351137, 0.999132391,
1989.807783043, 1.000079949,
1989.869079260, 1.000509731,
1989.889511165, 1.000178108,
1989.909943170, 0.999804801,
1989.930375274, 0.999639223,
1989.950807178, 0.999422084,
1989.971239181, 1.001514852,
1989.991671284, 1.000246304,
1990.012103187, 1.000583111,
1990.032535189, 0.999146843,
1990.052967291, 0.999033375,
1990.073399192, 0.999602596,
1990.093831194, 1.000414047,
1990.114263295, 0.999578176,
1990.134695295, 1.000369944,
1990.155127195, 0.999798392,
1990.175559295, 1.000016496,
1990.195991294, 0.999574074,
1990.216423193, 1.000224887,
1990.236855292, 1.000120325,
1990.257287290, 1.000514329,
1990.277719288, 1.000405836,
1990.298151286, 1.000465633,
1990.359447276, 0.999367986,
1990.379879173, 1.000108437,
1990.400311268, 1.000413656,
1990.441175159, 0.999606790,
1990.461607253, 1.000650692,
1990.482039248, 0.999595152,
1990.502471242, 0.999640421,
1990.522903235, 0.999571514,
1990.543335228, 1.000573893,
1990.604631206, 0.999920300,
1990.625063197, 0.998256757,
1990.645495289, 1.000743191,
1990.665927180, 1.001318601,
1990.686359171, 0.999477579,
1990.706791261, 1.000799522,
1990.727223151, 0.999302030,
1990.747655241, 1.000577364,
1990.768087230, 1.000385421,
1990.788519119, 0.998349884,
1990.849815084, 1.000084402,
1990.870247171, 0.999833079,
1990.890679158, 0.999846151,
1990.911111045, 1.000045443,
1990.931543131, 0.999572480,
1990.951975117, 0.999836001,
1990.972407103, 0.999699426,
1990.992839088, 1.000694693,
1991.013271073, 0.999568321,
1991.033703058, 1.000659474,
1991.054135042, 0.998599924,
1991.074567026, 0.999260194,
1991.094998909, 0.999784391,
1991.115430993, 0.999619541,
1991.135862975, 0.999024031,
1991.156295058, 0.999379538,
1991.176726940, 1.000054518,
1991.197158922, 0.999521479,
1991.217591003, 1.000203047,
1991.238022884, 0.999143526,
1991.258454865, 0.999053590,
1991.278886945, 1.000600198,
1991.340182884, 1.002075028,
1991.360614763, 1.000841729,
1991.381046742, 0.999131952,
1991.401478820, 0.999883118,
1991.421910698, 0.999712456,
1991.442342675, 0.999572746,
1991.462774752, 0.999734511,
1991.483206729, 0.999996325,
1991.503638605, 0.999371964,
1991.524070681, 1.001391130,
1991.544502657, 0.999411166,
1991.564934532, 1.000232848,
1991.585366608, 0.999894148,
1991.605798582, 0.999997052,
1991.626230656, 0.999299318,
1991.646662530, 0.999803562,
1991.667094504, 0.999908503,
1991.687526577, 0.999652845,
1991.707958450, 1.000372960,
1991.728390423, 0.999665826,
1991.748822395, 1.000028978,
1991.769254367, 1.000012652,
1991.789686338, 0.999426248,
1991.810118309, 0.999816690,
1991.830550281, 0.999988602,
1991.850982251, 0.999460701,
1991.871414221, 0.999668658,
1991.891846191, 0.999597417,
1991.912278160, 0.999605940,
1991.932710129, 0.999426439,
1991.953142098, 0.999425597,
1991.973574066, 1.000131465,
1991.994006134, 1.000008367,
1992.014438002, 0.999768246,
1992.075733903, 0.999036355,
1992.096165969, 1.000618621,
1992.116597935, 0.999264931,
1992.137029801, 0.998937125,
1992.157461866, 0.999812333,
1992.177893831, 0.999706376,
1992.198325696, 0.999688726,
1992.218757759, 0.999828171,
1992.239189723, 0.999902322,
1992.259621587, 1.000799187,
1992.300485613, 1.000173585,
1992.320917575, 1.000047114,
1992.341349537, 1.000108384,
1992.361781499, 1.000236203,
1992.382213461, 0.999172242,
1992.402645422, 0.999102143,
1992.423077382, 0.998732991,
1992.443509443, 0.999685804,
1992.463941403, 0.998954994,
1992.484373263, 1.000809432,
1992.504805322, 0.999939047,
1992.525237181, 0.998938999,
1992.545669140, 0.999558269,
1992.566101198, 1.000047120,
1992.586533056, 0.999112841,
1992.606965014, 0.998897889,
1992.668260884, 0.999511303,
1992.688692941, 0.999526013,
1992.709124797, 0.999713417,
1992.729556752, 0.999415009,
1992.749988807, 0.998945885,
1992.811284671, 0.999513433,
1992.831716625, 0.999454097,
1992.852148579, 0.998137050,
1992.872580532, 0.999922323,
1992.893012485, 0.999503726,
1992.913444437, 0.999491854,
1992.954308341, 0.999295695,
1992.974740393, 1.000150558,
1992.995172244, 1.000394096,
1993.015604195, 0.999828863,
1993.036036245, 1.000519715,
1993.056468095, 0.999587725,
1993.076900045, 0.999578170,
1993.097332095, 0.998197581,
1993.117763944, 0.998517804,
1993.138195893, 0.999466221,
1993.158627941, 0.999305083,
1993.179059789, 1.000150883,
1993.199491737, 1.000046046,
1993.219923784, 1.000578443,
1993.240355632, 0.998716868,
1993.301651471, 0.999567720,
1993.322083517, 1.000269132,
1993.342515462, 1.001068754,
1993.362947307, 0.998609646,
1993.383379352, 0.998713782,
1993.403811296, 0.999287793,
1993.424243140, 0.999939468,
1993.444675184, 0.999094747,
1993.465107127, 0.999172736,
1993.485538970, 1.000596972,
1993.546834798, 1.000217541,
1993.567266839, 0.999468618,
1993.587698781, 1.000339075,
1993.608130622, 0.999752785,
1993.628562663, 0.999253317,
1993.648994603, 0.999194571,
1993.669426643, 1.000589685,
1993.689858483, 1.000452180,
1993.710290422, 0.998855776,
1993.730722461, 0.999197570,
1993.751154300, 0.999844447,
1993.771586238, 1.000567548,
1993.792018276, 0.999673150,
1993.812450214, 1.000141584,
1993.832882052, 0.999133984,
1993.853314089, 0.999637158,
1993.873746026, 0.999052984,
1993.894177862, 0.999913447,
1993.914609898, 0.999130296,
1993.935041834, 0.999642332,
1993.955473669, 0.999901610,
1993.975905704, 0.999931307,
1994.037201507, 0.999404086,
1994.057633341, 0.999132400,
1994.078065375, 0.999898648,
1994.098497308, 0.999903973,
1994.118929141, 1.000118211,
1994.139361173, 0.998979976,
1994.159793105, 0.999183904,
1994.180225037, 0.998893479,
1994.200656969, 0.999196121,
1994.221088900, 0.999315359,
1994.282384691, 0.998583347,
1994.302816621, 0.999371720,
1994.323248550, 0.999185020,
1994.343680480, 0.999471032,
1994.364112408, 0.998755202,
1994.384544437, 0.999488110,
1994.404976265, 0.998800778,
1994.425408193, 0.998706252,
1994.445840220, 0.998879788,
1994.466272048, 1.000248482,
1994.486704075, 0.998743959,
1994.507136001, 0.999554670,
1994.527567827, 1.000084561,
1994.547999853, 0.998856632,
1994.568431779, 0.998490172,
1994.588863604, 0.998425600,
1994.609295629, 0.998945942,
1994.629727554, 0.998536546,
1994.650159478, 0.999269776,
1994.670591402, 0.999373237,
1994.691023326, 0.999218888,
1994.711455149, 0.998631791,
1994.772750917, 0.999364934,
1994.793182939, 0.999406101,
1994.813614861, 0.999851922,
1994.834046682, 0.998122562,
1994.854478703, 0.999950327,
1994.874910624, 0.999853644,
1994.895342644, 0.999835479,
1994.915774464, 1.000252132,
1994.936206384, 0.997776551,
1994.956638404, 0.999748645,
1995.017934160, 0.999023445,
1995.038365978, 1.000705406,
1995.058797896, 0.998714707,
1995.079229914, 0.998634955,
1995.099661731, 0.999426470,
1995.120093648, 1.000366540,
1995.140525664, 0.998023588,
1995.160957481, 0.999464971,
1995.181389396, 0.999991985,
1995.201821412, 0.999248600,
1995.263117157, 1.000036624,
1995.283549071, 0.999234233,
1995.303980985, 1.000529536,
1995.324412899, 0.998713669,
1995.344844813, 0.999417239,
1995.365276725, 0.999490392,
1995.385708638, 0.999617699,
1995.406140551, 0.998551227,
1995.426572463, 0.998680847,
1995.447004375, 0.999796449,
1995.467436286, 1.000106108,
1995.487868197, 1.000902129,
1995.508300108, 1.000045171,
1995.528731919, 0.999165498,
1995.549163929, 0.999137401,
1995.569595839, 0.999635491,
1995.590027748, 0.999268356,
1995.610459658, 0.999371073,
1995.630891567, 0.998742769,
1995.651323475, 0.998619548,
1995.671755384, 0.999712097,
1995.692187292, 0.999044700,
1995.753483014, 0.997475001,
1995.773915021, 0.999480601,
1995.794346927, 0.999001756,
1995.814778733, 0.998769532,
1995.835210739, 1.000005134,
1995.855642644, 0.999022145,
1995.876074449, 0.999128099,
1995.896506454, 0.999554473,
1995.916938359, 0.999606884,
1995.937370163, 0.999812332,
1995.998665874, 0.998658972,
1996.019097877, 1.002200019,
1996.039529780, 0.999285813,
1996.059961682, 0.998665048,
1996.080393584, 0.998513567,
1996.100825486, 0.999653638,
1996.121257387, 0.999166802,
1996.141689289, 0.999075278,
1996.162121189, 0.998973633,
1996.182553090, 0.998534474,
1996.202984990, 0.998751556,
1996.223416890, 0.999396320,
1996.243848889, 0.998188723,
1996.264280689, 0.998631640,
1996.284712588, 0.998741149,
1996.305144587, 0.998877701,
1996.325576385, 0.998640078,
1996.346008283, 0.998573147,
1996.366440281, 0.998938443,
1996.386872078, 0.999279414,
1996.407303975, 0.999125109,
1996.427735972, 0.998366198,
1996.489031660, 0.999158996,
1996.509463456, 0.998971619,
1996.529895451, 0.998816572,
1996.550327346, 0.999352487,
1996.570759241, 0.998067408,
1996.591191135, 0.998662528,
1996.611623029, 0.999711361,
1996.632054923, 0.998915080,
1996.652486817, 0.998532163,
1996.672918710, 0.999694917,
1996.734214387, 0.999079764,
1996.754646279, 0.999711158,
1996.775078271, 0.999695291,
1996.795510062, 0.999377586,
1996.815941953, 0.999151432,
1996.836373944, 0.998648659,
1996.856805734, 0.998642972,
1996.877237624, 0.998654299,
1996.897669514, 0.999053359,
1996.918101404, 0.999415036,
1996.979397070, 0.999584384,
1996.999829059, 0.998681631,
1997.020260847, 0.998916524,
1997.040692734, 0.999234736,
1997.061124721, 0.998615695,
1997.101988395, 0.999788260,
1997.122420382, 0.999862765,
1997.142852268, 0.998381918,
1997.163284054, 0.999569269,
1997.224579710, 0.998602726,
1997.245011694, 1.000468986,
1997.265443579, 0.998906310,
1997.285875363, 0.999310724,
1997.306307346, 0.999049933,
1997.326739230, 0.999605386,
1997.347171213, 0.999615360,
1997.367602996, 0.999915121,
1997.388034879, 0.999971828,
1997.408466861, 0.998406979,
1997.428898643, 0.999289267,
1997.449330524, 0.999097881,
1997.469762506, 0.999203480,
1997.490194287, 0.998963988,
1997.510626168, 0.999292701,
1997.531058148, 0.999425012,
1997.551490028, 0.997917905,
1997.571921808, 0.998502589,
1997.592353788, 0.999057330,
1997.612785567, 0.999847947,
1997.633217446, 0.999722028,
1997.653649425, 0.998423416,
1997.714945059, 0.999431843,
1997.735376837, 0.997740227,
1997.755808814, 0.999234149,
1997.776240691, 0.997875680,
1997.796672467, 0.999018157,
1997.817104444, 0.998155250,
1997.837536320, 0.998342849,
1997.857968096, 0.999058631,
1997.878400071, 0.998444587,
1997.898831946, 0.998420030,
1997.980559444, 0.999662354,
1998.000991318, 1.000800348,
1998.021423191, 0.999635875,
1998.041855064, 0.999164958,
1998.062287037, 0.998648898,
1998.082718810, 0.999247824,
1998.103150782, 0.998879619,
1998.123582654, 0.999019711,
1998.144014425, 0.998284810,
1998.164446397, 0.998680917,
1998.184878268, 0.999018251,
1998.205310039, 0.998624399,
1998.225742009, 0.999032389,
1998.246173879, 0.998571555,
1998.266605649, 0.998781256,
1998.287037619, 0.998263218,
1998.307469488, 0.998861002,
1998.348333226, 0.999079376,
1998.368764994, 0.999148103,
1998.389196963, 0.998540910,
1998.450492465, 0.999001693,
1998.470924432, 0.997697544,
